,Time,Text,Sentiment
151,2019-01-13 23:59:25+00:00,"which why can’t cancelled forever please disney, bring back disney . surely it’s no brainier?","[3.491699582005613, 18.535960053062283, -11.18604457008928]"
152,2019-01-13 23:59:23+00:00,i’m itching race after seeing everyone the disney half full marathon weekend. congrats guys i hope was awesome finish.,"[-0.620493178331013, 8.150813561603428, -13.882484391588903]"
153,2019-01-13 23:59:15+00:00,"i liked youtube video ""meet the marvel masters"" stan lee tribute disney magic marvel day sea","[32.13961283212115, 18.04122131485171, -11.741843839054837]"
154,2019-01-14 23:59:50+00:00,i need channel tv plays disney originals day long,"[-1.5361355688915197, 7.3913646602100584, -11.447383357103952]"
155,2019-01-14 23:59:48+00:00,disney gone far time we need epix boycott image/ident/banner rally behind. something attach all disney posts&amp;videos now til dec &amp;beyond. something defines resistance &amp;anger common fan can used influence the public apathy,"[63.535425162148236, 63.17710035427835, 15.633830007957428]"
156,2019-01-14 23:59:39+00:00,disney just launched a beauty &amp; the beast dishware line &amp; you want every piece,"[20.47236694132454, 18.9753040888273, -10.82716526966756]"
157,2019-01-14 23:59:36+00:00,designationsix petsmart chewy allstate esurance ford lincolnmotorco disney nestle rubytuesday mcdonalds longjohnslvrs applebees starbucks duluthtradingco walmart cabelas somebody help understand the hell starbucks on here? hasn’t foxnews endorsed boycott them multiple times?,"[65.48109702144143, 42.91949413665655, 24.742459271920623]"
158,2019-01-14 23:59:32+00:00,paramvir thandi sriver prequelmemesbot how i suppose know? i dunno much planets star wars. i still trying figure out myself. but disney making the canons now. i could wrong the legends i think i heard something like that. but whatever.,"[45.93674331191169, 58.460532460720046, -9.356303387545623]"
159,2019-01-14 23:59:28+00:00,what bunch crap swtheory sorry happened. keep keepin brother maytheforcebewithyou starwars shameonyoudisney disneystudios disney,"[31.906928252094662, 42.96685326977721, 1.00122887777799]"
160,2019-01-14 23:59:28+00:00,kristianharloff check star wars theory video explaining disney taken fan film monetized by ads. it feels like kick the nuts a fan is helping promote the brand of his own pocket almost nefarious the manner did,"[37.604080633385585, 71.30750310831347, 0.02646595429060028]"
161,2019-01-14 23:59:28+00:00,"disneytva i think make zootopia tv series called ""tailor fox &amp; angry rabbit cop"" disney channel disney streaming service for year ……..","[36.844187808898646, 8.384230209463752, -11.916901921314732]"
162,2019-01-14 23:59:23+00:00,i be done february without doubt . . music dan bressler . . thedisneylandproject sleepingbeautyscastle disneycastle castle disney disneyland etchasketch…,"[31.557263324307787, 33.200838580473416, -10.747861640713808]"
163,2019-01-14 23:59:08+00:00,disney giving shows million dollar budgets ? streaming service gone cost much cable,"[7.380572283349655, 11.193335963599253, -11.441121943135741]"
164,2019-01-14 23:59:06+00:00,cvpayne disney,"[-0.8255470540100387, -2.004597527606038, -11.455943406313452]"
165,2019-01-15 23:59:58+00:00,". my favourite disney movie i younger cinderella, now the emperor s new groove. but comes the disney movie my favourite songs, it s the hunchback notre dame.","[19.543709124136218, 20.674736175922718, -11.799353717013375]"
166,2019-01-15 23:59:56+00:00,rosaisela rwishingiwas blurryvogue the thing cringe dog filter austin&amp;ally is one the best disney channel shows idc anyone says,"[16.080637194371906, -3.5109647157784285, -11.882893091282398]"
167,2019-01-15 23:59:53+00:00,something popped my tl i lost tweet it’s so valid hasnt chris voiced disney/pixar character yet????,"[40.12868050328295, 55.29571780726382, 1.736153286090115]"
168,2019-01-15 23:59:47+00:00,whoever said “disney the happiest place earth” never to cracker barrel.,"[20.15476582746093, 30.27766983211564, -10.931961592963596]"
169,2019-01-15 23:59:45+00:00,how today technology compare disney smart house s?,"[21.852133788490075, 41.364575084609086, -11.351611138469693]"
170,2019-01-15 23:59:44+00:00,"if disney decided sell unauthorized clearly marked bootleg steven universe mercy? i would be okay that. i realize law power agnostic, i don’t think morality","[52.1418026730121, 31.63890350346321, -10.013618239940271]"
171,2019-01-15 23:59:42+00:00,"sailorsoapbox after disney rush doing direct tape sequels all franchise, i ignored sequels the classics. good hear this, though","[54.52063711470536, 22.43087609317371, 23.219588369915854]"
172,2019-01-15 23:59:41+00:00,i liked youtube video disney steals star wars fan film vader &amp; monetizes it,"[11.92697725992237, 12.83383030150297, -1.0485054903178224]"
173,2019-01-15 23:59:40+00:00,disney avengersendgame april t come soon enough,"[18.98362719368497, 8.210536852164836, -10.565529646895762]"
174,2019-01-15 23:59:40+00:00,"i enjoy toybox line, i wish still infinity another project crossover relation disney games. kh iii coming though","[22.74720977732071, 16.79265481693416, -0.29184668335872743]"
175,2019-01-15 23:59:37+00:00,no disney this household.,"[-2.635268393747501, -1.2276329690435266, -11.414216537337015]"
176,2019-01-16 23:59:55+00:00,jarlbystrom that prevent disney.,"[10.281830917013263, 10.864686949495638, -11.069496497409396]"
177,2019-01-16 23:59:52+00:00,hate disney taking away maya hart us im so annoying yr old maya would powerful happy birthday maya love adore miss,"[62.932896388657944, 65.26117728103377, -16.69872531512256]"
178,2019-01-16 23:59:52+00:00,butwhythopc kingdomhearts la ney sha it the first game sister ever interested playing me it disney characters it really helped us become close we today,"[17.874063717972195, 23.37994223256412, -11.127219504239193]"
179,2019-01-16 23:59:50+00:00,"lathel nope, i know boi, nightmare suicide mouse he from five nights at treasure island nightmare before disney end disney v","[69.91146094984649, 37.59014518130435, -9.484840927524928]"
180,2019-01-16 23:59:48+00:00,pcgamer oh yeah let have little talk a guy called disney. your boss.,"[-2.9054319376329785, 5.745598006853925, -10.905865179167407]"
181,2019-01-16 23:59:44+00:00,check disney parks contemporary resort gingerbread wreath sven olaf lr pin ebay disney disneyworld⁠ ⁠ disneycruise⁠ ⁠ disneyland⁠ ⁠ disneyparkslive disneyparks⁠ ⁠ disneywonder mickey⁠ ⁠ mickeymouse⁠ ⁠,"[42.30304873087342, 29.597299076130533, -10.58873815308128]"
182,2019-01-16 23:59:41+00:00,ashparso aaron all meals picked before go disney world.,"[19.390277726901406, 16.086472819559063, -10.741298879123185]"
183,2019-01-16 23:59:38+00:00,now open ballast point brewing company the downtown disney district the disneyland resort,"[20.643162676979212, 20.752679470785694, -10.543938374802309]"
184,2019-01-16 23:59:36+00:00,i liked youtube video we won disney bends the knee &amp; releases claim on fan film vader,"[18.707004031634586, 6.3529182111567195, -12.067003211268101]"
185,2019-01-16 23:59:35+00:00,check disney parks grand floridian resort gingerbread wreath mickey minnie lr pin ebay disney disneyworld⁠ ⁠ disneycruise⁠ ⁠ disneyland⁠ ⁠ disneyparkslive disneyparks⁠ ⁠ disneywonder mickey⁠ ⁠ mickeymouse⁠ ⁠,"[55.92035380438638, 52.61425450148076, 1.8184520663439514]"
186,2019-01-16 23:59:34+00:00,omgitsalia claresiobhan kingdomhearts clare i would love see and ali i going alligator land right but i be disney world tomorrow i a huge fan ily,"[11.345343571319166, 23.308980877581277, -11.783580827782217]"
187,2019-01-17 23:59:56+00:00,rt thedis disney cruise line signs new agreement the port galveston,"[30.242401553037237, 18.404346764670606, -10.03302283663043]"
188,2019-01-17 23:59:53+00:00,disney is gonna remake the movie ”the hunchback notre dame” and i’m so happy omg,"[-0.9460326163788253, -4.604432927945325, -13.303253138779667]"
189,2019-01-17 23:59:45+00:00,club d seems little risque disney...,"[-3.220654778138086, 6.632624970658572, -10.904096623831435]"
190,2019-01-17 23:59:44+00:00,"graemerodgers captainaaron ctvottawa really. disney video. moving on. trudeau fed gov’t tried increase tax top . trudeau failed. fed gov’t collected billion less taxes. again specifically do propose get , of top , earners ont","[112.87507890950562, 59.62925613660617, 47.84591981435561]"
191,2019-01-17 23:59:40+00:00,and alexandria shipp really thinks disney t hand of their termination papers.....,"[24.266820581025765, -2.08799283442027, -10.786840511910349]"
192,2019-01-17 23:59:40+00:00,disney now selling boozy push pops contain alcohol a glass wine,"[43.38257415619338, 31.58686053663837, -11.010060551072769]"
193,2019-01-17 23:59:39+00:00,epstandleague leahremini mikerinder aenetworks disney you nothing a clown show. wheresshelly,"[-0.5282177100765353, 6.769723245748786, -11.349645810917366]"
194,2019-01-17 23:59:34+00:00,"disney music night, speaker turned high whole family dancing guessing disney songs","[14.097647868545454, 26.90213858525732, -11.319286508050439]"
195,2019-01-17 23:59:28+00:00,ermac col mothertruckerg ct dragonageftw nbreckedit steven zawicki colmack ennieardi ethanvansciver ivanfilmfix lastjediawful thatstarwarsgrl archertyrell rianjohnson admirableandrea hellogreedo scoutthetrooper that not we talking were saying made movie the fans. why t disney,"[48.413784649013316, 31.446118803491586, -9.290841903340976]"
196,2019-01-17 23:59:28+00:00,wdwnt you ever seen in disney world?,"[10.233008670038746, 7.868027119908632, -10.734659911782607]"
197,2019-01-17 23:59:23+00:00,laughter timeless. imagination no age. and dreams forever. ― walt disney company quote,"[11.531662018216966, 29.44676375769049, -11.95483703432241]"
198,2019-01-18 23:59:58+00:00,check tigger soft toy plush christopher robin movie disney store bnwt winnie pooh ebay,"[27.760261966789624, 34.51187232226792, -10.488006178259582]"
199,2019-01-18 23:59:53+00:00,thehunchbackofnotredame gets disney live action treatment,"[19.658331088385733, -1.7345822205893247, -11.37157938807703]"
200,2019-01-18 23:59:51+00:00,deadass sounds like song sung a disney villain,"[13.082289211570188, 7.159402462081253, -11.924251811165014]"
201,2019-01-18 23:59:50+00:00,really want get disney try many different food offerings possible... go every cart location try stuff,"[26.196494006959302, 14.932568630606951, -9.648583463948412]"
202,2019-01-18 23:59:49+00:00,can donate help?? what are for people my hometown amazing i promise support when disney springs location opens. god bless you.,"[34.7304252655078, 21.7212669993623, -14.156197200385876]"
203,2019-01-18 23:59:45+00:00,pop disney mickey th anniversary figure madewithmichaels via michaelsstores,"[10.59949207870753, 30.383419161971226, 0.4735667149083369]"
204,2019-01-18 23:59:44+00:00,woohoo it national winnie pooh day he my time favorite disney character. what yours? winniethepoohday,"[23.26718561621836, 27.98205289902441, -11.92473021773182]"
205,2019-01-18 23:59:44+00:00,check disney store mickey mouse memories november plush uk purchase new th birthday ebay,"[41.56303297788586, 57.30524730994742, 1.349704471123971]"
206,2019-01-18 23:59:29+00:00,it so close the first many trips as i this year my annual pass waltdisneyworld disney disneyworld disneyworldpassholder…,"[26.65195406221496, 18.46112472680622, -9.739528740138311]"
207,2019-01-18 23:59:27+00:00,starbucks stores walt disney world.,"[11.830346852348288, 27.806071295979436, -11.232830068226818]"
208,2019-01-18 23:59:25+00:00,never a bad mood i’m disney,"[-2.8370364204611347, 0.7477987131946686, -12.652216135574598]"
209,2019-01-19 23:59:58+00:00,"bradmiska mzema from i gathered, movie ""too scary"" what disney want have their family friendly platform, whereas hulu going be they put older skewing content. plus, they make x men disney shows, new mutants there could create brand confusion.","[26.416062561910923, 33.06710193017592, 13.942591269395095]"
210,2019-01-19 23:59:46+00:00,disney tsumtsum the future. it the future.,"[21.949162396968756, 21.084139219886197, -10.350630181134804]"
211,2019-01-19 23:59:41+00:00,jennalynnmeowri i embarrassed say i t know much the sailor scouts i saw bunch girls dressed like at disney world i thought were donald duck fans...,"[47.586737532369945, 30.076628267261682, 2.306045597957464]"
212,2019-01-19 23:59:40+00:00,wait disney x fox merger already happened???,"[10.034586014153046, 7.3802224733940776, -10.898042707062459]"
213,2019-01-19 23:59:35+00:00,"virginholidays i’ve booked stay one your orlando villas, i’ve also booked disney tickets too. i told the time booking magic bands included the booking i’ve told a local disney forum this incorrect. please you clarify?","[61.51333317364051, 59.91007075394215, -7.140021410946375]"
214,2019-01-19 23:59:21+00:00,funko pop disney toothless ” pop target exclusive preorder . end date sunday feb pst buy it now only . buy it now | add watch list,"[20.56473029096701, 64.70660874560846, -7.663315857820933]"
215,2019-01-19 23:59:08+00:00,"ik i sound like spoilt brat i really hope re holding on world , least disney ones release. i believe will more kh exclusives we seen least","[40.69616796397681, 16.63680219951594, 1.3337582523893303]"
216,2019-01-19 23:59:00+00:00,"the place where lost things go , demonstrates me disney thriving cynical cash grabs days gone, that is potential the present disney. like christopher robin , going back mean expansion, not necessarily stagnation.","[32.10209916583866, 10.695798764082568, -11.43333218858389]"
217,2019-01-19 23:59:00+00:00,edhottv i love watching tangled my daughters’. see light my favourite disney song ever,"[22.465265970764957, 3.586932100707457, -12.86036014375209]"
218,2019-01-19 23:58:58+00:00,comicbookrumors nerdsncoolkidz thank god disney got reigns this fox put one good xmen movie that first class,"[9.899085628880417, 23.691912056356173, -13.16623092871805]"
219,2019-01-19 23:58:58+00:00,disney’s doin good,"[0.42435101367473993, -1.5391967917136946, -12.638061031773118]"
220,2019-01-20 23:59:54+00:00,had much fun slinky dog dash our disney vacation. we the early morning magic new year eve were able ride slinky dog times the park opened. it an awesome ride slinkydogdash wdw waltdisneyworld hollywoodstudio…,"[23.178695871940665, 30.264897889741647, -1.1045278493630946]"
221,2019-01-20 23:59:51+00:00,disney infinity . marvel super heroes starter pack new xbox one via ebay,"[49.98451399847684, 28.920674833362654, -10.444509155276592]"
222,2019-01-20 23:59:44+00:00,where dreams come true disney disneyworld orlando florida usa statiuniti waltdisney waltdisneyworld parco parchiatema viaggio viaggiare divertimento,"[33.33431353615975, 18.6452461043367, -11.229051292734383]"
223,2019-01-20 23:59:43+00:00,"i today years old i learned tron character’s name. shame upon and family, i’m a fake disney fan","[49.31375430211788, 43.47050791121059, -0.2082624610442565]"
224,2019-01-20 23:59:40+00:00,karindailey a week ago i ran disney marathon. i’ll probably get steps tonight.,"[25.54042289392334, 5.735012831788708, -9.731480445251108]"
225,2019-01-20 23:59:35+00:00,paveldarkovic hrtablaze disney the eternal paddy strikes again... iq irishquestion,"[31.969634915533657, 21.41824809313605, 0.6580551886073067]"
226,2019-01-20 23:59:01+00:00,check vintage disney mickey mouse wind see through walker gabriel–works great via ebay,"[54.55909766417918, 69.0801951610447, 0.9205405967243223]"
227,2019-01-20 23:58:47+00:00,tweetbrettmac disney omg why? disney used favorite. why everything to be ruined?,"[6.132318910798948, 7.3506541273555115, -11.168708049744652]"
228,2019-01-20 23:58:47+00:00,.a freshly scrubbed kitchen. .getting nap before am. .a mr price haul. .random girls have conversation you not she getting paid to. .looking at disney statues h.samuels window.,"[38.09125385115987, 51.87075034234515, -8.455733824794649]"
229,2019-01-20 23:58:42+00:00,"it’s on, it’s on, it’s kate rockwell star upcoming adaption a disney original movie titled ‘camp rockwell’. the ‘mean girls’ star play mitchie originally played ddlovato all the jonas brothers.","[40.47351549476195, 70.34892630478377, 2.6314667086939636]"
230,2019-01-20 23:58:37+00:00,i’m crying listening old disney channel theme songs old disney the shit guy,"[14.052348687348559, 5.629681529842912, -11.44387665650629]"
231,2019-01-21 23:59:59+00:00,every centerpiece this wedding was inspired a different disney movie,"[8.511793831394424, 3.873644874933397, -0.28740078524129586]"
232,2019-01-21 23:59:49+00:00,there’s handful companies are excellent what do modern world could collapse without them... google apple coca cola disney tesla paving the path a future electric transportation .,"[93.34711683462537, 67.90365105124813, 11.523953661399773]"
233,2019-01-21 23:59:38+00:00,superior disney disney/pixar movies moana the lion king brother bear lilo &amp; stitch atlantis up inside out not debatable,"[19.064904354172487, 40.3994101599985, -9.856754281285305]"
234,2019-01-21 23:59:38+00:00,that your next disney movie right there. disgusting,"[10.01302075214748, -4.250120566456538, -11.368542718565493]"
235,2019-01-21 23:59:38+00:00,vikkikitty backwards god you t never to karaoke me or a car blasting disney songs,"[16.74425418567832, 8.836873532268768, -12.022881419552306]"
236,2019-01-21 23:59:36+00:00,"panicking rn thinking money. sincerely thinking selling disney dvds, kat tun jin stuff i regret abflsjfmsnsls","[33.25195938534849, 23.305585513950177, -0.4455833627807664]"
237,2019-01-21 23:59:33+00:00,disney,"[-0.8255470540100387, -2.004597527606038, -11.455943406313452]"
238,2019-01-21 23:59:23+00:00,and isn the first time disney movie airs cartoonnetwork the muppets &amp; muppets most wanted aired few times,"[8.536346039429507, 12.585648337348644, -10.02210130018419]"
239,2019-01-21 23:59:23+00:00,check disney pixar finding dory lip smackers lot tube set / flavors sealed disney via ebay,"[61.28591161748799, 38.985189755660045, 2.207935083343912]"
240,2019-01-21 23:59:20+00:00,excellent meal disney springs,"[1.9082199786520497, 8.807064016911, -14.249779341275392]"
241,2019-01-21 23:59:19+00:00,"new characters star wars. we all this. it also brings mine recent run marvel comics disney kingdoms tied disney parks attractions as the haunted mansion, enchanted tiki room, seekers the weird, figment big thunder mountain railroad.","[110.95827907403556, 91.81809442574091, -9.770207120581816]"
242,2019-01-22 23:59:59+00:00,kenolabar anarchangel disney disneyparks nope. now it’s protected,"[8.478479398698813, 7.840221005874014, -10.891754131478447]"
243,2019-01-22 23:59:53+00:00,get uber orlando the driver playing rap / disney mashups. precisely my taste music,"[41.31965424443076, 10.05730677667836, 0.4508615322148586]"
244,2019-01-22 23:59:52+00:00,rauschalvaro disney,"[-0.8255470540100387, -2.004597527606038, -11.455943406313452]"
245,2019-01-22 23:59:47+00:00,offcltst fuckebdnsj friend going disney music i heard riff and lost my mind,"[-6.366021628165053, -2.165179761495239, -11.314966653842717]"
246,2019-01-22 23:59:46+00:00,ro ofdier disney the best anime,"[11.034650512971155, 7.272832791423799, -11.896271339339044]"
247,2019-01-22 23:59:44+00:00,"""i dont remember pooping this?"" treasure planet november , disney treasureplanet treasureisland martinshort bengunn toys toyphotos toyphotography toycommunity…","[8.92279368364419, 29.949362712392976, -11.01347461453966]"
248,2019-01-22 23:59:37+00:00,disney you need fire jack morrissey his tweet the magk made post without thinking t hypocrites plz,"[42.42170628695823, 3.9750073672582995, -9.10295345970323]"
249,2019-01-22 23:59:08+00:00,pagesix elana avalor disney first latina princess. she been around a years.,"[10.347460395491442, 18.693943705657865, 1.322128714266242]"
250,2019-01-22 23:59:06+00:00,rare version fisher price disney donald duck cart pull toy pull string,"[21.923205412665883, 61.773404375205395, 2.151793598652887]"
251,2019-01-22 23:59:05+00:00,charliekirk rocketsales cnn bakari sellers sorry the corp like cnn disney gillette been silent regards disgusting completely unacceptable behavior their employees.,"[64.6659183334679, 48.697787521335655, 0.6556598027672749]"
252,2019-01-22 23:59:00+00:00,disney institute brandvoice leadership preparing leaders tomorrow starts today leadership management,"[54.41240088386957, 44.02647812855524, -9.24953946078557]"
253,2019-01-23 23:59:58+00:00,know makes good combination? disney vtechtoys i hope win go go smart wheels mickey magical wonderland toy. interested? read details the giveaway giftideas giftcards shopping toys,"[55.20169092786501, 67.65720739823463, 12.299068098182161]"
254,2019-01-23 23:59:50+00:00,disney i hope boycott disney they fire producer his tweet...this someone promotes disney beliefs ? he posted put kids a woodchipper ...i spent alot disney every year. . year alone not anymore. i notify dod it,"[29.822846780639555, 13.9290698168994, -10.858355285617122]"
255,2019-01-23 23:59:43+00:00,wow hard believe it’s almost february now. there’s still lot i share disney’s marathon weekend. it’s always blast i can’t wait to start training…,"[-3.1360482938609477, 16.40823482719631, -13.63687157003217]"
256,2019-01-23 23:59:40+00:00,slinky dog dash . . . . waltdisneyworld wdw disneyshollywoodstudis toystoryland disney themeparks florida nikon mykissimmee igers wdw igers orlando fdlook wdwtoday waltdisneyworld wdwbestdayever disneyphotographyinstitute idpmember,"[46.77073591086322, 47.76585259513321, 0.16533496547212678]"
257,2019-01-23 23:59:39+00:00,family k steam night disney elementary jan. you won’t want miss event the year teamdisneypod spslearning bellamaestra fogledisney s crumpylou misspohle,"[8.003309916617628, 26.78759089234837, 0.8084024912707832]"
258,2019-01-23 23:59:35+00:00,"worldstar that’s raven ,shake up, the old disney movies somerthing ‍️","[5.199888198970759, -4.1377557530719, -10.541797938109319]"
259,2019-01-23 23:59:33+00:00,jjohnsonlaw disney might able book him.,"[-1.7543472285822503, 5.402728235004211, -11.124126006644424]"
260,2019-01-23 23:59:32+00:00,"stonekettle aoc supreme ruler earth she’ll end billionaires, make vaccines safe, redistribute the wealth, make disney parks free everyone amen.","[32.90208184999961, 29.649944491612544, -10.199964835981561]"
261,2019-01-23 23:59:24+00:00,"j.j. abrams disney, universal, apple, netflix bidding him quartz","[21.958185940211308, 22.570894935843363, -10.600816494566892]"
262,2019-01-23 23:59:18+00:00,too bad i don’t know save cause i’d really love go to disney my th,"[-3.257936979014512, -3.274493089499814, -13.454435128073456]"
263,2019-01-23 23:59:12+00:00,"buddycraftedcp awesome only thing im looking is five nights freddys, pokemon, minecraft, roblox disney","[-0.049877199935362215, 13.358309787822073, -12.61267617109587]"
264,2019-01-24 23:59:57+00:00,kwizten i as well. i dropped maker the disney buyout never joined another haha,"[17.45629410162626, 5.867565496755603, -10.7408074626387]"
265,2019-01-24 23:59:55+00:00,more excited lego movie anything disney gonna release year,"[8.878513968516035, 5.251109523195822, -12.417769853875399]"
266,2019-01-24 23:59:55+00:00,house party raw unedited footage disney college program via youtube,"[26.962676680791024, 18.949130449773506, 13.033369222022927]"
267,2019-01-24 23:59:48+00:00,when anime gets disney’s hands,"[17.16631080677469, 8.52161342027911, -10.495334355164992]"
268,2019-01-24 23:59:48+00:00,"at disney ice bella , i’m ready hear let go ignorant levels .","[18.047049724259967, 19.25350964705497, -10.090400696041257]"
269,2019-01-24 23:59:44+00:00,some dogs worth melting ️️ . . . ohmydarlingclementine goldador goldenretriever yellowlab labradorretriever dogsofinstagram puppiesofinstagram frozen olaf disney…,"[22.30308430660296, 11.03665188867835, -0.4956681637052327]"
270,2019-01-24 23:59:38+00:00,hanging a couple goofballs disneyonice worldsofenchantment schultzgirls disney sisters love keybank center,"[0.1840732675530503, 23.667905958612177, -12.092566584669775]"
271,2019-01-24 23:59:33+00:00,vettix thank for disney on ice tickets. vettix disneyonice,"[9.504773969826037, 11.812910362062553, -11.86425693477996]"
272,2019-01-24 23:59:07+00:00,jeffmovieman i think could happen disney ever decides give a special limited release s within same stance how handled walt disney treasures dvd sets back the early s.,"[59.610830266915904, 75.64001392639807, -8.50411222334931]"
273,2019-01-24 23:59:06+00:00,"i at amc disney springs dine theatres lake buena vista, fl","[19.767736306204352, 20.720258158192095, -10.691814978576474]"
274,2019-01-24 23:58:52+00:00,netflix grabbing all properties can disney launches,"[-0.0012975153353516067, 7.6744764479945715, -11.400249903963896]"
275,2019-01-25 23:59:58+00:00,"variety it weird hard is the industry shun abusers. there victor salva, director powder the jeepers creepers trilogy, did prison time sexually abusing child actor set, went to work disney keep directing.","[61.083309738420006, 75.22149259317918, 1.7798568211940022]"
276,2019-01-25 23:59:43+00:00,that’s raven the best disney show &amp; that’s period.,"[11.253177849542041, -4.015142662176004, -12.197205140558175]"
277,2019-01-25 23:59:40+00:00,skywardwing was st world disney world?,"[11.204093886506715, 9.038782169964179, -10.947913351417569]"
278,2019-01-25 23:59:36+00:00,what exactly disney when hidan appeared they airing shippuden? sharkbot,"[18.516236682947405, 20.451884395101423, -9.964571577130094]"
279,2019-01-25 23:59:33+00:00,i decided go to disney today of course iamxavienhoward goes i missed him.,"[-7.312506163516853, 6.768992229672975, -11.146232653259972]"
280,2019-01-25 23:59:33+00:00,disney kids man...,"[10.853608741870396, 9.132486417345628, -10.903932054696405]"
281,2019-01-25 23:59:28+00:00,"realronhoward as long disney t involved kid, cos ll kill everbody","[41.539701877887545, 43.65994761171138, 0.7414026209324902]"
282,2019-01-25 23:59:28+00:00,disney lmfao you’re beastin,"[0.28592365043801204, 9.182126772232577, -11.754249085126311]"
283,2019-01-25 23:59:25+00:00,even mickeymouse to stop pet at pro bowl practice today.. irresistible aladdinnation disney espn probowl espn wide world sports,"[46.72050192310028, 20.56309988251381, -10.793053761097738]"
284,2019-01-25 23:59:24+00:00,ana. elsa. vanellope. ralph. srokadisneyvacay ana elsa vanellope wreckitralph epcot walt disney world,"[11.329547106635953, 9.394850681813121, -11.047032898337072]"
285,2019-01-25 23:59:22+00:00,"new nursery rhyme alert it ""hickory dickory dock "" | disney junior music nursery rhymes | disney junior via youtube","[17.99333937601769, 8.048730001394773, -11.003471633743672]"
286,2019-01-26 23:59:54+00:00,calling disney lovers you disney gift card paypal cash choice is up you it takes seconds enter to enter ️⃣ follow cmpatricio ️⃣…,"[68.8931778319671, 47.12770009927145, -9.774514820808108]"
287,2019-01-26 23:59:50+00:00,kazza glennon vicky l l disney moth,"[1.1229921118590844, -0.5574984609129747, -13.598934540406141]"
288,2019-01-26 23:59:43+00:00,"well...disney a long history hiring sketchy protecting pedophiles, no surprise abhorrent behavior coming those within vile camp.","[20.00851063808641, 28.26905151845211, -11.112384326303484]"
289,2019-01-26 23:59:40+00:00,check what i added my closet poshmark disney princess cinderella pink dress. via poshmarkapp shopmycloset,"[38.48051783104518, 37.323881289704524, -9.575594921372826]"
290,2019-01-26 23:59:34+00:00,pocoyo disney pixar cars shaun the sheep mr bean perman ninja hattori and dibo the gift dragon friends,"[56.507671645586036, 83.14363652491198, -8.89912036917491]"
291,2019-01-26 23:59:22+00:00,more disney toys,"[9.535176669867173, 8.105406146683148, -10.959608212806739]"
292,2019-01-26 23:59:14+00:00,"all dreams come true, we the courage pursue walt disney","[11.548694241844427, 6.3733454583201095, -11.32251741240389]"
293,2019-01-26 23:59:04+00:00,shanedawson i’m going save i my bus ride disney the drive for me hours,"[4.276345400774706, -5.867013846666168, -10.5386187662329]"
294,2019-01-26 23:58:51+00:00,stitch one my favorite disney characters nice finally a cool figure him. i always regret i t get revotech one i the chance. this t come…,"[44.47481681968555, 27.099476263650914, -13.907856359648704]"
295,2019-01-26 23:58:41+00:00,"einsteinmaga sherry savannahsmith stephenbakeplus yankeeyardbird snack jamesbo codysmom badeye karen erotoo rsnoeljr belcherjody phyrefligh kimberlymrsrr teedisme kernunited patriotpennsy ellej turning points us history boston tea party constitutional convt d day patriot media revolt in patriots save us protesting boycotting bankrupting all leftist, globalist &amp; anti american media disney/abc timewarner/cnn cbs nbc rt all","[66.65605230007976, 69.16368652640556, -10.113376152544234]"
296,2019-01-26 23:58:39+00:00,. disney no thank you. boycottdisney,"[0.618576379115187, 5.092193142311778, -13.456908828006853]"
297,2019-01-27 23:59:59+00:00,top heroic sacrifices disney movies like us fb,"[-2.974614913540374, 4.9778073309098545, -10.812822523255349]"
298,2019-01-27 23:59:49+00:00,shawnemerriman jovaisg most families can’t scrape enough money go one regular season game let alone disney vaca.,"[17.445224332521963, 20.421597822353363, 1.6611677703500902]"
299,2019-01-27 23:59:39+00:00,countrycaravan no joke? disney robin hood.,"[8.143424068239554, -1.2840326575056555, -11.265455177035367]"
300,2019-01-27 23:59:30+00:00,i t explain bad i beat over . i and getting younger. what i need change? do i really need flake a disney style something?,"[56.42679312692564, 44.56148122470388, 1.7043240131100248]"
301,2019-01-27 23:59:08+00:00,disney really pushing kim possible movie like really want,"[9.91243216439663, 8.275837849743183, -11.618251113635566]"
302,2019-01-27 23:58:55+00:00,what you looking forward seeing the new kingdomhearts game tuesday we start magical adventure sora the gang visiting our good friends other worlds kh khsharethemagic kingdomhearts disney kingdomheartsiii streaming videogame,"[52.81984828894837, 25.47137391698662, 1.4803563854219846]"
303,2019-01-27 23:58:55+00:00,"love dresses ⁦ hottopic⁩ my favorite ones the blue dress, red dress, the brown dress. i also love meg’s dress hercules. all the dresses stylish cute. ⁦ hottopic⁩ hottopic dresses disney style cute","[41.576728115523245, 53.6778677831321, 19.36860174989333]"
304,2019-01-27 23:58:53+00:00,i discovered on poshmark new neff x disney collab shirt . via poshmarkapp,"[16.297699764889, 4.744442260861682, -10.096848321489176]"
305,2019-01-27 23:58:52+00:00,we live at come hang with us we talk theories whether not disney verse a video game other wreck it ralph theories,"[23.81464860368239, 13.76576268009778, 2.252844352904546]"
306,2019-01-27 23:58:51+00:00,channelling inner disney princess sealifepark,"[10.374035661608513, 9.212529125019163, -11.35940758337923]"
307,2019-01-27 23:58:45+00:00,"hardcorecarol dglitter disney one , s resell price...","[-1.4919385903402251, 7.089747169244273, -11.159830206280777]"
308,2019-01-28 23:59:55+00:00,"djbelieve kn daredevil marvel disney he need armor melvin potter, naturally he to fight bullseye.","[18.90377644220406, 9.519472783524265, -10.62666841324588]"
