,Time,Text,Sentiment
167,2019-01-15 23:52:50+00:00,goldmansachs split culturally speaking. one the fortune public company/ global empire the is systemic &amp; incestuous betrayal/ ripping of clients greed sake.,"[52.91806171603101, 55.027552950739064, 2.7110237737709895]"
168,2019-01-15 23:44:46+00:00,never thought i’d see stopbigmoney goldman sachs nancy pelosi’s payroll. i just curious i some looking around. wtf democrats,"[7.589862545826468, 29.40795293805879, -12.837843963503573]"
169,2019-01-15 23:44:16+00:00,"when i’m looking guidance my life i always turn a dow company,” comments wsjournal reader robert middleton. “p&amp;g gillette my relationship women. goldman sachs child rearing. chevron a mid life crisis. walgreen’s spiritual insights,” adds.","[40.43177066549115, 63.39165699559008, -10.10932700225517]"
170,2019-01-15 23:36:15+00:00,ninaandtito goldman sachs set aside b future defense costs of mdb. may be enough.,"[21.073119188713815, 9.165499401347972, -11.424730852431097]"
171,2019-01-15 23:35:55+00:00,"michell jaredbeck but he t pick cabinet remember podestaemails &amp; dncleaks goldman sachs picked hillary cabinet? they all pre selected, like trump &amp; hillary pre selected.","[12.727625332212714, 13.5236654992366, -9.630671539052642]"
172,2019-01-15 23:29:45+00:00,wilde goldman sachs puppet?,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
173,2019-01-15 23:27:53+00:00,goldman sachs major volatility ahead big stocks as earnings season kicks off cryptocurrency bitcoin eth btc ico news,"[18.12256508249936, -0.19381326493504547, 0.7972243545397788]"
174,2019-01-15 23:27:09+00:00,"chrislacoursier kaseycundy wsj cnbc finra sec enforcement weylandtechinc tzeroblockchain damsconsulting jonnajarian elonmusk overstockceo secretservice potus mcuban realdonaldtrump goldmansachs morganstanley fidelity are on naked shorting. technology exists eliminate it. quit destroying lives, ruining companies running rigged game. revolutionize wall street allow retail/ mom &amp; pops to invest fairly again","[94.34941268106274, 84.60707575886578, -8.20952791290405]"
175,2019-01-15 23:22:03+00:00,"bank america, goldman sachs report what know markets wednesday heidi chung","[41.564485930196945, 11.336911914224729, 1.445444818636048]"
176,2019-01-16 23:59:33+00:00,a ho hum day stocks. dow leads most gain thanks goldman sachs,"[37.77095515308769, 29.66589839768438, -12.777259445901123]"
178,2019-01-16 23:59:14+00:00,a ho hum day stocks. dow leads most gain thanks goldman sachs,"[37.77095515308769, 29.66589839768438, -12.777259445901123]"
179,2019-01-16 23:57:32+00:00,goldman sachs ceo david solomon shares number one piece advice millennials want get ahead their careers,"[20.707956971633738, 49.58549113112359, -10.590707075647856]"
180,2019-01-16 23:56:54+00:00,cernovich jcharles she thinks can take powerful wallstreet rothschild globalist bankers? remember obama promises? he immediately brought timothy geithner goldman sachs gang run the show. i knew right who really charge. pass the,"[48.60897319865777, 48.884896347794566, -8.258080370841824]"
181,2019-01-16 23:56:14+00:00,oddstats goldmansachs you some amazing stats... very interesting,"[2.377004350729824, 1.796591807302931, -14.254692907452025]"
182,2019-01-16 23:54:21+00:00,goldman sachs chief apologises malaysians mdb scandal via ft,"[30.89226763251496, 20.73657585219651, -10.355694036533912]"
183,2019-01-16 23:54:00+00:00,goldman sachs shakes thematics five new funds etf,"[11.25217462751829, 18.60347835801633, -10.962096045350044]"
184,2019-01-16 23:51:07+00:00,goldman sachs apologises ex banker’s role mdb scandal – business news – the star online – goldman sachs,"[7.304828465504099, 25.520839846475255, -11.668106095956595]"
185,2019-01-16 23:49:46+00:00,"reddogt gs goldman sachs . = . billion gain. gs made notable gains of last trading sessions, days consecutively jan . finance investment banking brokerage","[53.32554301648107, 36.217598080134536, 1.345305882269372]"
186,2019-01-16 23:49:45+00:00,"reddogt gs goldman sachs . = . billion gain. gs made notable gains of last trading sessions, days consecutively jan . finance investment banking brokerage","[53.32554301648107, 36.217598080134536, 1.345305882269372]"
187,2019-01-17 23:59:14+00:00,"steventdennis why pelosi need go afghanistan? osama bin laden killed second time obama . pelosi not kill for rd time. if donald stops the goldman sachs boys going davos, i starting gain faith him.","[53.36869107466929, 52.708141795648075, 1.576441924470899]"
189,2019-01-17 23:57:47+00:00,"thank you, gop for first time history, six biggest wall street banks — ️made billion profit a year jpmorgan chase bankofamerica wellsfargo citi goldmansachs repmaxinewaters fscdems via business","[52.75359793996726, 64.87309661976863, -10.195426374001144]"
190,2019-01-17 23:57:24+00:00,goldman sachs – attractively valued but be aware of the .b risk,"[19.713626221238076, 10.749606771447922, 1.3034599950506944]"
191,2019-01-17 23:57:01+00:00,goldman sachs | gs gs how fast it go up? long short goldman sachs wcx,"[2.8609329139942234, -4.176365105946232, -10.331554554337117]"
192,2019-01-17 23:52:05+00:00,"unico sells smith tower goldman sachs million, building deal","[30.61744397584312, 21.865590493651204, -10.362647914006033]"
193,2019-01-17 23:52:05+00:00,"unico sells smith tower goldman sachs million, building deal","[30.61744397584312, 21.865590493651204, -10.362647914006033]"
194,2019-01-17 23:52:04+00:00,"unico sells smith tower goldman sachs million, building deal","[30.61744397584312, 21.865590493651204, -10.362647914006033]"
195,2019-01-17 23:45:53+00:00,goldman sachs backed startup unveils cold storage cryptocurrency trading bitcoin bitcoinbusinesses bitcointechnology bitcointrading bitgo coldstorage goldmansachs,"[32.19948291408911, 23.496419596066627, -11.029705383803105]"
196,2019-01-17 23:45:04+00:00,capify secures million goldman sachs sme loans,"[-1.6617950782106565, -1.0490860825786013, -11.444893570126867]"
197,2019-01-17 23:44:44+00:00,goldman sachs ceo apologises ex banker’s role mdb scandal nation | the star online,"[8.464690310546, 17.01091320423476, -12.135022135728029]"
198,2019-01-18 23:55:15+00:00,senecaindian goldmansachs away no don t. that the problem.,"[6.603692881711727, 1.7863609829937341, -12.595245653013798]"
200,2019-01-18 23:55:02+00:00,"episode goldman sachs the mdb corruption scandal corruption, crime &amp; compliance via mikevolkov","[18.015141179891213, 6.770607176933659, -10.763329795429264]"
201,2019-01-18 23:51:16+00:00,news us banks profited b in who these earners? at whose expense? is a mean acquire full market control power? plunder.. wrong headlines financial banks money bankofamerica jpmorgan wellsfargo citigroup goldmansachs morganstanley profit today,"[73.06031513497463, 80.24217683554423, -8.525281559568029]"
202,2019-01-18 23:49:40+00:00,don bother goldmansachs,"[10.574751346126636, 0.43660350281483273, -13.044752381604525]"
203,2019-01-18 23:49:11+00:00,"sputnikint still waiting the day goldman sachs, jp morgan, federal reserve ceo s/presidents/staff shutdown permanently imprisoned life.","[43.873300415944286, 32.71428520495459, -10.409466995358201]"
204,2019-01-18 23:47:42+00:00,askslim market week goldman sachs gs cycle analysis via youtube,"[18.407272494310252, 9.502908272236837, -11.060914053539989]"
205,2019-01-18 23:46:41+00:00,"goldman sachs, lies mdb the australian financial review","[31.64421251509904, 32.24914763975345, -11.047036674820966]"
206,2019-01-18 23:43:58+00:00,"miltime goldmansachs away wokest vampire squid the game, though","[18.190751056271015, 19.991885114273728, -10.312881470533647]"
207,2019-01-18 23:32:24+00:00,complex goldman sachs leads m round cyber security skills platform immersive labs end,"[55.81187828339847, 46.2371878748726, 1.8407449383481236]"
208,2019-01-18 23:32:23+00:00,rwpusa menuchen isn’t much better. goldmansachs yikes.,"[0.7445678239501621, 7.916022186799633, -12.345898623011463]"
209,2019-01-19 23:59:57+00:00,goldmansachs hahahahahaaaa revenue whom? the creators,"[22.23638926870854, 22.130633275796363, -10.555785832853072]"
211,2019-01-19 23:53:52+00:00,"what goldman sachs was nothing less what peddlers the ""white powder"" cocaine and done. mdb lestweforget.","[5.597337211939885, -1.7864504550360967, -11.063818854169092]"
212,2019-01-19 23:50:11+00:00,"davos list year includes bill gates, george soros, uber ceo dara khosrowshahi, new goldman sachs ceo david solomon bridgewater founder ray dalio. on public side, expect see german chancellor angela merkel, israeli prime minister benjamin…","[97.39585042817096, 115.07249072849785, 15.532729464378079]"
213,2019-01-19 23:27:02+00:00,goldman sachs middle market lending corp. statement changes beneficial ownership securities,"[41.56816630858759, 32.511086816937244, -10.066213050444652]"
214,2019-01-19 23:15:24+00:00,"profplum paranoidbull stevephenni suvyboy realdonaldtrump goldmansachs if exec branch gains control fiscal, trump get weak dollar","[52.3695463463738, 23.963503805349063, 11.570088282845354]"
215,2019-01-19 23:14:59+00:00,kolumnisawani the black credit card goldman sachs malaysia awaninews,"[-3.876975696432498, -3.2369526977647856, -10.838343154697796]"
216,2019-01-19 23:13:54+00:00,times tesla’s stock taken nosedive when goldman sachs talks… breaking news,"[15.557271917916172, 18.471130596291943, -10.701774419291901]"
217,2019-01-19 23:13:33+00:00,goldman sachs ceo david solomon shares story how became dj,"[19.31823543608674, 37.997081161974684, -10.049277750785869]"
218,2019-01-19 23:12:19+00:00,"null the black credit card goldman sachs malaysia in case mdb,","[-5.593185960352801, -3.655833375221875, -10.497383308629928]"
219,2019-01-19 23:04:33+00:00,"goldman sachs slashes oil price forecast amid oversupply concerns january , energy","[33.22183561664351, 42.464086742416754, -10.36571532459984]"
220,2019-01-20 23:56:35+00:00,"goldman sachs invests million supportive housing new jersey aiming provide housing options the state “most vulnerable populations,” goldman sachs partnering new jersey community capital provide million be ...","[53.30431547948759, 63.33924862693986, 2.5297326753878195]"
222,2019-01-20 23:55:08+00:00,ex goldman sachs trader tells truth trading part via youtube,"[50.62441215539651, 22.064160945933708, -11.32164895019767]"
223,2019-01-20 23:43:57+00:00,would u if u found i lowkey quant consultant goldman sachs?,"[9.355290599737241, 7.61758801113956, -10.41103573929491]"
224,2019-01-20 23:35:24+00:00,davidsirota that what happens goldman sachs picks cabinet.,"[8.96140045546667, 10.021177114241382, -10.747410383130386]"
225,2019-01-20 23:34:27+00:00,goldmansachs away when ever are facts support opinion always say “subtle” is it’s done “unconsciously”,"[6.115299688493924, 6.7919124434234845, -10.928001905737304]"
226,2019-01-20 23:27:04+00:00,thesundaily goldman sachs ceo says sorry mdb scandal.,"[-4.770750774455787, -0.9663579107902742, -12.06962114970744]"
227,2019-01-20 23:25:07+00:00,goldman sachs top percent own half stocks us,"[16.65133472438931, 17.238506972218236, -10.250471035525898]"
228,2019-01-20 23:14:51+00:00,pinnacle west capital nyse pnw stock rating reaffirmed goldman sachs group investingnews,"[30.017006193387445, 29.243420827899612, -10.280988352088343]"
229,2019-01-20 23:13:37+00:00,goldmansachs away interesting,"[-0.9159435733235732, 7.317884026577801, -12.550651200779733]"
230,2019-01-20 23:12:42+00:00,"us goldman sachs jp morgan, according our contract, every year sum how much money have pay pay family members all jewish young generations my great contributions wall street investment banks permanent and strict contract,","[84.8463188769468, 70.9600260908342, 2.659532314279275]"
231,2019-01-21 23:50:25+00:00,banker deaths climb goldman sachs managing director found dead via fpptim,"[28.390036063028273, 20.60018812668386, -11.05390710118344]"
233,2019-01-21 23:45:06+00:00,". jimcramer, please remind wall street america hurting had . presidentbush or. potus waited days / clean their mess they wldn exist . dowjones . nasdaq . goldmansachs must step lobby end trumpshutdown philanthropy where the","[66.05928104519036, 61.20767370018457, -11.301737213228833]"
234,2019-01-21 23:44:36+00:00,anncoulter she totally irrelevant zero chance trump bring on goldman sachs puppets,"[-3.164875490565886, 7.425174660812296, -11.281323659660032]"
235,2019-01-21 23:33:58+00:00,kangcotton bx realheine goldman sachs,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
236,2019-01-21 23:28:23+00:00,ldixon wallstxyz mikemerlinator aoc rokhanna sensanders senatemajldr justicedems ayannapressley ilhanmn rashidatlaib that why spend billions dollars their candidates. why ceo goldman sachs telling the freshman congress elects how pass legislation who should work for? that pretty scary know a company power votes congress.,"[30.176904462166892, 30.189551220316517, -9.349635083007868]"
237,2019-01-21 23:23:32+00:00,"irony teaching college without a college degree. . here a snapshots me teaching entrepreneurs the goldman sachs , small business initiative. . so many entrepreneurs dive the...","[8.817023533383225, 32.62572342112378, 24.667349003997955]"
238,2019-01-21 23:21:47+00:00,"irony teaching college without a college degree. . here a snapshots me teaching entrepreneurs the goldman sachs , small business initiative. . so many…","[7.016076534546518, 20.83733940554768, 12.765840267742263]"
239,2019-01-21 23:15:51+00:00,jonfavs podsaveamerica sengillibrand crookedmedia how much her campaign be financed wall st? will pledge not put anyone goldmansachs her cabinet high level treasury positions?,"[27.899116553353497, 40.19910172830677, -9.778981244056823]"
240,2019-01-21 23:13:14+00:00,"daveweigel reporter, mebbe could ask goldman sachs they are doing end shut","[5.741395823728777, -3.9435725610553267, -10.96751749006102]"
241,2019-01-21 23:09:46+00:00,nytimes theeconomist goldmansachs business foxnews sentedcruz sensanders lindseygrahamsc aoc thehill thenation the us congress not mexico. therefore is nothing negotiate. roll video... donald trump says will make mexico pay wall,"[35.5687806697892, 49.67305380477648, -8.8063124681006]"
242,2019-01-22 23:50:53+00:00,penn pennsas nomura goldmansachs mbatsinghua tsinghua sem brookingsthu tsinghuambas sem tsinghua tsinghua uni tsinghua pbcsf hbsexeced harvard harvardbiostats harvardbiz hbsalumni harvardhbs mit whnsc wharton mitsloan depsecdef secpompeo harvard law harvardphysics harvardmath realdonaldtrump harvardksr nsagov chartdata wef pc aims invalidate valid facts support ideas contrary the pc agenda. the basis excluding facts an arguments rooted the pseudo law practice pc lawyers not ignore arguments also ignore important facts. nomura goldmansachs mbatsinghua mit,"[117.9096145762258, 72.52588642532051, 11.500377204821135]"
244,2019-01-22 23:46:45+00:00,goldmansachs away anyone thinks gender bias isn’t real...is man.,"[17.13578640717269, 20.181478549616422, -10.902162151530746]"
245,2019-01-22 23:44:03+00:00,goldman sachs a prelude to a favorable first quarter,"[9.351886523758182, 9.400824922914982, -10.657358615172164]"
246,2019-01-22 23:41:45+00:00,scobbiejames alexmassie it a political rumble eu wanted fear italy /spain worse in than out got goldman sachs make the numbers...the early boom the bribe.,"[56.88037061205309, 41.90763404676561, -10.16867890659266]"
247,2019-01-22 23:36:55+00:00,the next interview be goldman sachs private wealth managment summer internship program.,"[20.293815682623684, 9.828777467498277, 13.240993354242555]"
248,2019-01-22 23:31:53+00:00,oh happy day some good news the music industry. goldmansachs musicstreaming industrytrends kc,"[12.523139014979204, -4.848744334698736, -14.504087121853274]"
249,2019-01-22 23:31:15+00:00,informative discussion held wef lagarde imfnews &amp; goldmansachs global ceo david solomon having women leaders. both acknowledged remains work do great see many companies leading way. side note of gs reps davos women,"[51.66166846414533, 41.8876909287645, 0.5777205480105039]"
250,2019-01-22 23:27:47+00:00,"trump campaign promise “i’m gonna drain swamp ” what hes done gave tax cut the top put former coal lobbyist charge the epa goldman sachs members administration longest government shutdown us history if was his show, he’d fired","[107.25577577477186, 115.4218863731138, -7.227921628560793]"
251,2019-01-22 23:24:29+00:00,leftiblog bourgeoisalien there huge choice be made comes trump vs a turd way dem will be goldman sachs bloat off labor the wealth gap continues widen will it be goldman sachs bloat off labor the wealth gap continues to widen?,"[101.34795150968459, 90.02555470268659, 16.107371321501674]"
252,2019-01-22 23:23:42+00:00,honored be named one fortunemagazine mostadmired companies th consecutive year. learn &amp; see the full list,"[9.663381249097657, 36.67221013074061, 0.3812770549550919]"
253,2019-01-23 23:52:29+00:00,sirnotting wallstreet goldmansachs jpmorgan,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
255,2019-01-23 23:50:17+00:00,"wall street firms including goldman sachs citigroup walked away u.s. ipos chinese pp lenders recent months, another troubling sign the industry bloombergdeals","[104.86973708236879, 97.49976485233229, -7.336523434151999]"
256,2019-01-23 23:49:01+00:00,congrats worldbusinesschicago board members pncbank cibc fifththird goldmansachs making bloomberg gender equality index; companies show commitment equality &amp; advancing women the workplace.,"[44.71765250690932, 52.52638264407879, -10.576031918752747]"
257,2019-01-23 23:42:54+00:00,"sales luxury jewelry, watches boats risk stock market swoons spending watches, jewelry, boats other luxury goods could tumble of recent stock market jitters, according analysis goldman sachs. declines stock","[84.51320428949448, 107.14143104335841, 15.758490515190374]"
258,2019-01-23 23:42:20+00:00,"sales luxury jewelry, watches boats risk stock market swoons spending watches, jewelry, boats other luxury goods could tumble of recent stock market jitters, according analysis goldman sachs. declines stock","[84.51320428949448, 107.14143104335841, 15.758490515190374]"
259,2019-01-23 23:41:53+00:00,"sales luxury jewelry, watches boats risk stock market swoons spending watches, jewelry, boats other luxury goods could tumble of recent stock market jitters, according analysis goldman sachs. declines stock","[84.51320428949448, 107.14143104335841, 15.758490515190374]"
260,2019-01-23 23:39:00+00:00,rt goldmansachs the smartphone sales growth formula hit stumbling block—here what fuel shipments the future smithbusinessco realnews,"[6.879311312783085, 9.157365997078138, -11.726748547070798]"
261,2019-01-23 23:38:35+00:00,"recession fears spreading, goldman sachs says t worry","[19.995929163107547, 10.010652229465428, -0.8139337134803029]"
262,2019-01-23 23:36:47+00:00,"capitalism climate change = profiteering of human misery. just like goldman sachs &amp; ""curing diseases bad business"" nonsense. capitalism horrible healthcare system=... these greedy villains ensuring guillotines make bloody return. guillotine","[27.7067428997559, 24.47835341153585, -0.8096572885277169]"
263,2019-01-23 23:29:11+00:00,"davidcro markmywordsjcpm jenniegensec i agree. not sure blair thinks is though. who he represent? saudi arabia, pay £ million pa? goldman sachs? sure hell doesn’t represent labour party...","[38.30335499262548, 33.44861729074192, -10.158564831594234]"
264,2019-01-24 23:57:47+00:00,sue goldmansachs last minute downgrade starbucks stock before earnings report. preventing big breakout share price. utter option price manipulation their hand. wallstreet stocks banks investmentbank,"[74.90816161214339, 54.785663394080245, 14.006229335939523]"
266,2019-01-24 23:56:14+00:00,dataroom investment bank goldman sachs believed have hired the ipo one new zealand’s major ports bridgetcarterb ausbiz nz ports,"[43.672420177952255, 31.726588111517657, 1.3037058111072213]"
267,2019-01-24 23:53:24+00:00,jp morgan ceo jamie dimon goldman sachs ceo david solomon recently private meetings top democratic wall street critic maxine waters,"[55.46009358559048, 92.46179395735665, -8.939288610252461]"
268,2019-01-24 23:50:49+00:00,therickwilson supposedly trump &amp; goldman sachs may after gold. see kelly more this theory.,"[-1.3615045519427114, 8.37501512538617, 0.9734593127198963]"
269,2019-01-24 23:50:02+00:00,did say goldman sachs? who lehman brothers again? corlebra,"[6.250718044649671, 15.561498662162442, -10.159436402970954]"
270,2019-01-24 23:48:51+00:00,cyantist impcapital mattschaar kimmaicutler it’s insane we rolled right back the kardashians the nypd caught choking all goldman sachs execs. i don’t feel safe wearing apple watch anywhere south tribeca of stop frisk.,"[34.148327614723506, 17.904905649085435, 0.3500179737690843]"
271,2019-01-24 23:48:40+00:00,"representatives wells fargo, jpmorgan, bank america, goldman sachs other large banks expected soon receive requests testify the house financial services committee, according people familiar the plans. via wsj","[83.73861648241454, 85.47096290588453, 3.1405608892898016]"
272,2019-01-24 23:46:28+00:00,"box great panel ai capitalmarkets bank america, goldman sachs, state street, lightpoint hosted bijonmehta stevenpae alkymi inc","[44.79169692122199, 21.108921155304493, -11.92724918369916]"
273,2019-01-24 23:46:16+00:00,mick mulvaney brought you goldman sachs russia launders cash.,"[10.653112886866777, 8.92362231267149, -10.819233119480245]"
274,2019-01-24 23:42:32+00:00,"jacqnut standupbrexit esthermcvey sony, panasonic, goldman sachs already relocated thousands jobs. airbus, bombardier, bmw, nissan, toyota &amp; honda issued clear statements saying frictionless trade goes go. financial services firm moving droves. wake","[83.78180066357439, 75.59835539576147, 4.2021455970293005]"
275,2019-01-25 23:56:57+00:00,goldmansachs away goldmansachs omg gs talking morals. morally bankrupt &amp; spineless. keep promoting tho. clearly s working. desperate times call desperate actions. your pr department .,"[28.71276061119382, 11.117236364064823, 12.591648497759707]"
277,2019-01-25 23:54:51+00:00,". goldmansachs, morganstanley ask cancel jardine matheson holdings trades us b flash crash","[7.898138641262283, -1.1362807568833664, -12.389564350410545]"
278,2019-01-25 23:49:57+00:00,watch cnbc full interview goldman sachs ceo david solomon davos,"[-3.2028855849712725, 6.7216571838468795, -11.038216283120974]"
279,2019-01-25 23:39:57+00:00,goldman sachs never made honest dollar its life,"[11.322969602587111, 10.874584176667234, -12.67176467919586]"
280,2019-01-25 23:39:29+00:00,"goldmansachs one time partner south east asia chairman, tim leissner, discussing pleading guilty criminal charges stemming an alleged scheme steal billions a malaysian state investment fund known mdb, wall street journal reported","[118.27597938210728, 88.38845884449142, 1.4634233251081383]"
281,2019-01-25 23:39:12+00:00,goldmansachs away how enforcing “diversity” the front trading desk every investment bank? then can talk this “gender equality” bs......,"[25.598093063240956, 17.855390429851823, -9.788717199397155]"
282,2019-01-25 23:27:20+00:00,goldman sachs trump isn’t jeopardizing america’s preeminent standing the world – yahoo finance – goldman sachs,"[10.356916811885572, 9.513058804753207, 0.809781759403176]"
283,2019-01-25 23:20:44+00:00,"gregmannarino goldman sachs schitz down, black white, is out, bad is good etc... kinda like mad hatter","[15.675400726396138, 9.581339458579578, -13.103270850471773]"
284,2019-01-25 23:07:31+00:00,goldman sachs predicts recession but sees pretty sharp slowdown,"[33.00000133553241, 12.16235395464917, -0.22540355807038281]"
285,2019-01-25 23:02:21+00:00,rousing opening reception last night kicked th annual africandnetwork investment symposium keynote aishetu fatima dozie formerly goldmansachs made case investing africa. excited see media community colleagues tom. computerhistory adis,"[79.69207204675965, 86.3454127751696, -0.3489831941812298]"
286,2019-01-26 23:51:27+00:00,"published may ""goldman sachs bought venezuela state oil company bonds last week""","[41.13998674825562, 31.434819649317475, -9.580695916708677]"
288,2019-01-26 23:46:53+00:00,some you never wear uniform you need know you working inventing for. darpa goldmansachs nomura wharton ocs mitelectionlab medialab dartmouth cornell wharton defenseintel medialab mitjlab mitmath caltech wharton,"[16.65033413851474, 6.286044981002831, 2.1833228342901094]"
289,2019-01-26 23:30:12+00:00,goldman sachs bought venezuela’s state oil company’s bonds last week via wsj,"[26.09430451661487, 7.216313753368084, -10.059972881264443]"
290,2019-01-26 23:23:02+00:00,"adamcbest he spoke generalities. he no real accomplishments. he overplayed ""she gave speech goldman sachs."" he acted entitled. winning caucuses not same winning votes. his supporters rude rabid. he not dem. don me days bernie bros.","[68.36033230072233, 55.361811365327256, -8.756859472265617]"
291,2019-01-26 23:19:56+00:00,semgroup nyse semg upgraded goldman sachs group neutral investingnews,"[-0.8867966103838214, 18.472581277902826, -11.13520987672009]"
292,2019-01-26 23:13:22+00:00,goldmansachs jenn rtr renttherunway annabelcarr interesting,"[0.3929538508788075, 6.904489421535107, -12.604566115556223]"
293,2019-01-26 23:04:05+00:00,sentedcruz could stop an utter embarrassment our state just one damn minute? is too much ask? collect check let goldman sachs wife whine about being able afford nd home.,"[42.809757588332694, 30.18804602022577, -11.731488641492675]"
294,2019-01-26 23:00:57+00:00,dailymail does wife still work goldman sachs? socialist hypocrite.,"[-3.9073224124864536, -1.386418393899398, -11.08114464488505]"
295,2019-01-26 22:48:33+00:00,goldmansachs i’ll take “because has va j j” alex.,"[7.682994490012558, 8.482191006113279, -11.096391849523421]"
296,2019-01-26 22:47:33+00:00,"ray phenicie andreaw ketchmeifucan shannonrwatts she failed pursue one west owned the current freasury secretary steven mnuchin, former goldman sachs guy, negotiated sweetheart deal allow one west recapture loses foreclosures rather modify mortgages help people including veterans.","[95.66775753874364, 70.09330717288186, 13.85167352908725]"
297,2019-01-27 23:59:55+00:00,"walkerbragman it hard write public position won get the way the private position. right, goldmansachs?","[16.581638291345914, 18.285394196109948, -11.359338954474538]"
299,2019-01-27 23:57:27+00:00,goldman sachs bought venezuela’s state oil company’s bonds last week,"[17.104804794112475, 8.284523689249603, -10.39765596917158]"
300,2019-01-27 23:38:29+00:00,deadbunnyfrank i guess bernie focus dirty politics whole life amass million net worth sucking to goldman sachs. oh wait. that hillary. bernie net worth million. keep drinking kool aid.,"[50.333658484927604, 20.035790958705675, -13.664540799539807]"
301,2019-01-27 23:34:20+00:00,goldman sachs bought venezuela’s state oil company’s bonds last week,"[17.104804794112475, 8.284523689249603, -10.39765596917158]"
302,2019-01-27 23:20:29+00:00,sydney fintech capify secures multimillion dollar funding m goldman sachs. fintech fintechsydney sydneyfintech funding sme smefinance multimillionaire credit…,"[32.67337628913203, 23.93906674394676, 12.885843193199591]"
303,2019-01-27 23:17:57+00:00,here what attendees a goldman sachs conference think markets do,"[8.244338362494606, 10.891902366987857, 0.9414853475007163]"
304,2019-01-27 23:16:27+00:00,here what attendees a goldman sachs conference think markets do,"[8.244338362494606, 10.891902366987857, 0.9414853475007163]"
305,2019-01-27 23:14:43+00:00,"trainpicker goldman sachs finally seeing justice. but hsbc, deutsche bank, whole lot em slime. especially central banks, beginning the federal reserve. but . . . i digress.","[31.903683288520913, 30.164758173160024, -10.633516869121749]"
306,2019-01-27 23:09:46+00:00,"partyweirdo thesilverfox please. the main advocates remain david cameron, george osbourne, tory party, tory cabinet, parliament, lords, big business, goldman sachs, morgan stanley entire establishment. you on the same side them. remember?","[67.54056220538823, 74.14299653266882, 1.210884156420022]"
307,2019-01-27 23:09:35+00:00,here a good lawyer joke gentlemen. if realdonaldtrump splits flotus gets the house the company. he always get whitehouse the company aka cia . jokeoftheday jimmyfallon jimmyfallon whnsc nomura goldmansachs wharton,"[17.16648264160496, 7.392486825930874, -10.957458087620239]"
308,2019-01-28 23:58:54+00:00,"sportingnews kdtrey right. people get mad cuz are young rich black men exercising power choose play. no one gets pissed baller bankers move morgan stanley to goldman sachs. if have bs reason bothers you, that’s something gotta deal","[44.70174457030463, 29.975430612669, -10.416536865839575]"
310,2019-01-28 23:51:23+00:00,goldman sachs affiliate buys office portfolio m,"[19.759431041202927, 21.265152711195533, -10.625828838380073]"
311,2019-01-28 23:43:22+00:00,"mtaibbi one thing i’d like see democratic candidates s pledge not hire wall street assholes stop the revolving door goldman sachs. it may a fantastical idea, any suggestions how can help?","[68.34451130781834, 62.56902322064566, 14.475355011963373]"
312,2019-01-28 23:42:17+00:00,nectarina senecaindian goldmansachs away yes do. maybe don make much some man particular. this due your lack skills.,"[25.884985269838612, 9.456267784104725, -10.672168262827569]"
313,2019-01-28 23:41:10+00:00,pcguy dan goldmansachs away not true lol,"[7.271215693605538, 8.666055395206836, -11.462166027722702]"
314,2019-01-28 23:41:07+00:00,"goldman warned nvidia could blow because china says companies could next according goldman sachs, broadcom, micron technology, qualcomm, qorvo, skyworks solutions wynn get than half sales china.","[49.60955007000796, 72.2666560088822, 3.913961765035154]"
315,2019-01-28 23:34:57+00:00,vp potus he also invalidate goldman sachs claims those assets were a .b loan madero. this loan kept in power,"[17.815438787316314, 9.188409002787168, 1.52194320320352]"
316,2019-01-28 23:32:02+00:00,karmalovesgumbo goldmansachs away try wearing jacket.,"[-3.8539221111897346, -2.664527959111638, -10.96174981129382]"
317,2019-01-28 23:30:49+00:00,don worry can always give nukes back we problem sir. ambjohnbolton whnsc jokeoftheday dprk news harvardclub harvardclubuk nomura goldmansachs mbatsinghua tsinghua sem brookingsthu tsinghuambas tsinghua uni tsinghua pbcsf hbsexeced depsecdef,"[20.56872623478103, 19.53218799836732, -11.693635836617275]"
318,2019-01-28 23:28:38+00:00,"sunchartist “for investors want hedge international risks, goldman sachs put together basket companies focused domestic sales.” are trying offload stocks?","[21.647159402046857, 51.73612192455128, 1.746687776345297]"
319,2019-01-29 23:55:32+00:00,"goldman sachs guy, right? trump said hillary going put sachs people her administration she won. hillary warned us she correct the puppet","[20.0980251248936, 41.44238310204143, 2.5235575052497694]"
321,2019-01-29 23:51:20+00:00,"pinterest taps goldman sachs, jpmorgan lead ipo sources","[23.014238614460616, 22.240653248972784, -11.684829983813856]"
322,2019-01-29 23:51:12+00:00,goldman sachs securities division engineering co head retire memo,"[8.922601998317663, 11.790901502812844, -11.291449614920765]"
323,2019-01-29 23:49:31+00:00,goldman sachs securities division engineering co head retire memo,"[8.922601998317663, 11.790901502812844, -11.291449614920765]"
324,2019-01-29 23:48:19+00:00,"digital asset why goldman sachs wants launch bitcoin trading operation? do really need big institutions cryptocurrency i mean, are pros cons, haven they already messed the fiat stock economy enough? sharesteem","[78.6709933059982, 53.84878551580945, -10.13093285344992]"
