,Date,Open,High,Low,Close,Adj Close,Volume
0,2018-12-31,20.34,20.450001,20.23,20.32,19.202419,383600
1,2019-01-02,20.254998999999998,20.475,20.205,20.475,19.348896,114000
2,2019-01-03,20.475,20.5,20.32,20.405001000000002,19.282745000000002,108200
3,2019-01-04,20.385,21.25,20.385,21.24,20.071821,1015000
4,2019-01-07,20.65,20.860001,20.65,20.77,19.627672,163000
5,2019-01-08,20.85,20.85,20.73,20.85,19.70327,231800
6,2019-01-09,20.57,20.77,20.57,20.705,19.566246,125600
7,2019-01-10,20.934998999999998,21.370001000000002,20.934998999999998,21.365,20.189947,115400
8,2019-01-11,21.115,21.165001,20.995001000000002,21.125,19.963146,192000
9,2019-01-14,20.9,21.110001,20.9,21.035,19.878096,189400
10,2019-01-15,20.625,21.025,20.625,20.875,19.726894,332400
11,2019-01-16,21.200001,21.200001,21.084999,21.17,20.005672,464600
12,2019-01-17,20.610001,20.92,20.610001,20.885,19.736345,103800
13,2019-01-18,20.705,20.764999,20.605,20.719998999999998,19.58042,133800
14,2019-01-22,21.065001000000002,21.065001000000002,20.66,20.690001000000002,19.552070999999998,257000
15,2019-01-23,20.709999,20.844998999999998,20.709999,20.780001000000002,19.637121,322000
16,2019-01-24,20.825001,21.049999,20.825001,21.049999,19.892269,96200
17,2019-01-25,21.5,21.51,21.385,21.450001,20.270273,136400
18,2019-01-28,21.450001,21.450001,21.049999,21.129998999999998,19.967871,169400
19,2019-01-29,21.549999,21.549999,21.450001,21.495001000000002,20.312798,104000
20,2019-01-30,21.43,21.75,21.43,21.68,20.487621,136000
21,2019-01-31,21.344998999999998,21.52,21.344998999999998,21.52,20.336423999999997,170000
22,2019-02-01,21.434998999999998,21.540001,21.360001,21.424999,20.246645,150200
23,2019-02-04,21.525,21.584999,21.465,21.555,20.369495,88800
24,2019-02-05,21.24,21.385,21.24,21.32,20.147423,687200
25,2019-02-06,20.77,21.32,20.77,21.014999,19.859196,657400
26,2019-02-07,21.049999,21.594998999999998,21.049999,21.415001,20.237198,108600
27,2019-02-08,20.965,21.049999,20.950001,21.014999,19.859196,74000
28,2019-02-11,20.985001,21.025,20.955,20.98,19.82612,115800
29,2019-02-12,20.530001000000002,20.895,20.530001000000002,20.83,19.68437,129600
30,2019-02-13,20.415001,20.785,20.415001,20.68,19.542622,82200
31,2019-02-14,20.605,20.83,20.605,20.76,19.618221,59600
32,2019-02-15,20.885,20.995001000000002,20.885,20.959999,19.80722,117200
33,2019-02-19,20.995001000000002,21.155001000000002,20.865,21.115,19.953695,298600
34,2019-02-20,21.174999,21.245001000000002,21.110001,21.155001000000002,19.991495,55000
35,2019-02-21,21.094998999999998,21.145,21.040001,21.07,19.911171,52000
36,2019-02-22,21.084999,21.285,21.084999,21.215,20.048197000000002,164200
37,2019-02-25,21.545,21.6,21.49,21.559998999999998,20.374223999999998,71200
38,2019-02-26,21.655001000000002,21.67,21.559998999999998,21.625,20.435648,95800
39,2019-02-27,21.764999,21.775,21.709999,21.75,20.55377,51000
40,2019-02-28,21.725,21.73,21.594998999999998,21.68,20.487621,145800
41,2019-03-01,21.370001000000002,21.495001000000002,21.365,21.43,20.251373,53600
42,2019-03-04,20.985001,21.415001,20.985001,21.285,20.114345999999998,288400
43,2019-03-05,21.305,21.455,21.305,21.42,20.241922,70800
44,2019-03-06,21.18,21.18,20.934998999999998,21.129998999999998,19.967871,256400
45,2019-03-07,21.275,21.275,21.07,21.094998999999998,19.934793,116400
46,2019-03-08,21.09,21.184998999999998,21.049999,21.16,19.996222,61400
47,2019-03-11,21.145,21.4,21.105,21.395,20.218296,62600
48,2019-03-12,21.52,21.52,21.030001000000002,21.459999,20.279722,45000
49,2019-03-13,21.115,21.415001,21.115,21.41,20.232473000000002,41200
50,2019-03-14,21.405001000000002,21.424999,21.32,21.35,20.175772,567200
51,2019-03-15,21.495001000000002,21.559998999999998,21.440001000000002,21.51,20.326973000000002,536000
52,2019-03-18,21.625,21.625,21.455,21.545,20.360046,44800
53,2019-03-19,21.52,21.610001,21.52,21.530001000000002,20.345873,107000
54,2019-03-20,21.055,21.514999,21.055,21.459999,20.279722,95400
55,2019-03-21,21.434998999999998,21.565001000000002,21.395,21.559998999999998,20.374223999999998,62200
56,2019-03-22,21.105,21.665001,21.1,21.565001000000002,20.378948,951800
57,2019-03-25,21.575001,21.74,21.440001000000002,21.74,20.544321,584800
58,2019-03-26,22.065001000000002,22.065001000000002,21.975,21.99,20.780571,73200
59,2019-03-27,21.555,21.58,21.43,21.5,20.732767000000003,632800
60,2019-03-28,21.52,21.52,21.049999,21.145,20.390435999999998,138600
61,2019-03-29,21.290001,21.375,21.290001,21.360001,20.597765,168400
62,2019-04-01,21.395,21.495001000000002,21.395,21.445,20.679729000000002,53000
63,2019-04-02,20.915001,21.014999,20.915001,20.969998999999998,20.221682,96200
64,2019-04-03,20.985001,21.084999,20.975,20.975,20.226503,69000
65,2019-04-04,21.035,21.075001,20.985001,21.030001000000002,20.279541000000002,108600
66,2019-04-05,20.934998999999998,20.975,20.889999,20.93,20.183108999999998,46000
67,2019-04-08,20.719998999999998,20.719998999999998,20.594998999999998,20.629998999999998,19.893814000000003,77600
68,2019-04-09,20.48,20.525,20.48,20.485001,19.753988,82000
69,2019-04-10,20.514999,20.575001,20.49,20.525,19.792561,162400
70,2019-04-11,20.684998999999998,20.735001,20.625,20.639999,19.903457999999997,129400
71,2019-04-12,20.559998999999998,20.594998999999998,20.535,20.57,19.835957,96800
72,2019-04-15,20.745001000000002,21.0,20.745001000000002,20.9,20.154181,312200
73,2019-04-16,20.91,21.025,20.91,20.950001,20.202394,104000
74,2019-04-17,20.68,20.785,20.68,20.715,19.975782000000002,113200
75,2019-04-18,20.93,21.035,20.855,21.01,20.260256,194600
76,2019-04-22,20.415001,20.525,20.415001,20.504998999999998,19.773273,512200
77,2019-04-23,20.465,20.690001000000002,20.459999,20.605,19.869707000000002,535400
78,2019-04-24,20.440001000000002,20.440001000000002,20.34,20.395,19.6672,227800
79,2019-04-25,20.555,20.674999,20.555,20.67,19.932385999999997,166000
80,2019-04-26,20.459999,20.75,20.455,20.684998999999998,19.946852,156000
81,2019-04-29,20.610001,20.860001,20.379998999999998,20.834999,20.091497,170600
82,2019-04-30,20.860001,20.865,20.785,20.85,20.105964999999998,84600
83,2019-05-01,20.775,20.885,20.775,20.780001000000002,20.038462,48000
84,2019-05-02,20.825001,20.825001,20.725,20.74,19.999889000000003,67000
85,2019-05-03,20.799999,20.895,20.799999,20.875,20.130072,72400
86,2019-05-06,20.715,20.825001,20.715,20.825001,20.081858,71000
87,2019-05-07,21.555,21.555,21.27,21.375,20.61223,71400
88,2019-05-08,20.965,21.445,20.965,21.415001,20.650803,103200
89,2019-05-09,21.375,21.43,21.205,21.35,20.588120999999997,128600
90,2019-05-10,21.725,21.885,21.5,21.790001,21.012421,85000
91,2019-05-13,21.504998999999998,21.825001,21.5,21.764999,20.988312,105800
92,2019-05-14,22.0,22.355,22.0,22.325001,21.528328,155000
93,2019-05-15,22.0,22.195,22.0,22.165001,21.374039,102800
94,2019-05-16,21.9,22.045,21.9,21.945,21.161888,82800
95,2019-05-17,22.0,22.315001000000002,22.0,22.120001000000002,21.330645,258000
96,2019-05-20,22.1,22.485001,22.084999,22.424999,21.624760000000002,43000
97,2019-05-21,22.299999,22.299999,22.15,22.254998999999998,21.460825,55000
98,2019-05-22,22.049999,22.424999,22.049999,22.370001000000002,21.571724,92600
99,2019-05-23,22.120001000000002,22.280001000000002,22.120001000000002,22.16,21.369215,50200
100,2019-05-24,22.02,22.434998999999998,22.02,22.385,21.586187,58600
101,2019-05-28,22.5,22.58,22.25,22.405001000000002,21.605473,57800
102,2019-05-29,22.440001000000002,22.440001000000002,22.275,22.365,21.5669,64200
103,2019-05-30,22.4,22.549999,22.305,22.450001,21.648869,78400
104,2019-05-31,22.26,22.355,22.26,22.309998999999998,21.513863,91200
105,2019-06-03,22.665001,22.700001,22.540001,22.700001,21.889946,77800
106,2019-06-04,22.594998999999998,22.709999,22.5,22.635,21.827267000000003,97600
107,2019-06-05,22.75,22.889999,22.745001000000002,22.780001000000002,21.967093,112800
108,2019-06-06,22.889999,23.07,22.889999,23.035,22.212992,48800
109,2019-06-07,22.955,23.09,22.945,23.014999,22.193704999999998,45600
110,2019-06-10,22.57,23.0,22.57,22.785,21.971912,61600
111,2019-06-11,22.975,23.445,22.975,23.18,22.352818,52600
112,2019-06-12,23.285,23.285,23.075001,23.135,22.309423000000002,74600
113,2019-06-13,22.834999,23.1,22.834999,23.014999,22.193704999999998,63200
114,2019-06-14,23.325001,23.325001,23.075001,23.135,22.309423000000002,50600
115,2019-06-17,23.0,23.25,23.0,23.25,22.420319,36000
116,2019-06-18,23.02,23.305,23.02,23.27,22.439606,40000
117,2019-06-19,23.215,23.264999,23.139999,23.24,22.410677,41000
118,2019-06-20,23.325001,23.424999,23.280001000000002,23.42,22.584251000000002,79200
119,2019-06-21,22.93,23.35,22.93,23.309998999999998,22.478178,166600
120,2019-06-24,23.375,23.375,23.15,23.15,22.323889,50800
121,2019-06-25,23.17,23.370001000000002,23.17,23.24,22.410677,81400
122,2019-06-26,22.860001,23.0,22.825001,22.860001,22.044237,63000
123,2019-06-27,22.985001,23.26,22.985001,23.205,22.376926,36000
124,2019-06-28,23.205,23.34,23.205,23.25,22.420319,60400
125,2019-07-01,23.540001,23.745001000000002,23.540001,23.6,22.75783,57000
126,2019-07-02,23.280001000000002,23.485001,23.25,23.424999,22.589075,104000
127,2019-07-03,23.725,23.73,23.625,23.715,22.868725,46400
128,2019-07-05,23.815001000000002,23.915001,23.75,23.855,23.003729,74600
129,2019-07-08,23.59,23.625,23.495001000000002,23.535,22.69515,101400
130,2019-07-09,23.405001000000002,23.469998999999998,23.33,23.334999,22.502285,290800
131,2019-07-10,23.620001000000002,23.879998999999998,23.620001000000002,23.75,22.902475,201400
132,2019-07-11,23.93,23.934998999999998,23.860001,23.905001000000002,23.051947,68000
133,2019-07-12,23.915001,24.0,23.815001000000002,23.815001000000002,22.965158,69400
134,2019-07-15,23.815001000000002,23.895,23.809998999999998,23.809998999999998,22.960337,111200
135,2019-07-16,23.74,23.815001000000002,23.67,23.719998999999998,22.873547,56600
136,2019-07-17,23.625,23.625,23.5,23.57,22.728901,139600
137,2019-07-18,23.264999,23.605,23.26,23.485001,22.646935,129200
138,2019-07-19,23.424999,23.639999,23.424999,23.59,22.748188,56400
139,2019-07-22,23.540001,23.540001,23.43,23.475,22.637289000000003,59200
140,2019-07-23,23.535,23.655001000000002,23.535,23.625,22.781939,54800
141,2019-07-24,23.639999,23.805,23.639999,23.76,22.912121,48000
142,2019-07-25,23.295,23.295,23.120001000000002,23.165001,22.338354000000002,44600
143,2019-07-26,23.334999,23.334999,23.174999,23.200001,22.372104999999998,50800
144,2019-07-29,23.115,23.195,23.115,23.18,22.352818,69800
145,2019-07-30,22.940001000000002,22.99,22.85,22.915001,22.097275,54000
