,Date,Open,High,Low,Close,Adj Close,Volume
0,2018-12-31,43.189999,43.549999,42.889998999999996,43.330002,40.739376,20581200
1,2019-01-02,42.279999,43.200001,42.209998999999996,42.950001,40.382099,23833500
2,2019-01-03,42.299999,42.41,40.959998999999996,41.07,38.913486,29606700
3,2019-01-04,41.849998,43.0,41.529999,42.919998,40.666344,27515000
4,2019-01-07,42.860001000000004,43.650002,42.759997999999996,43.209998999999996,40.941113,19488100
5,2019-01-08,43.57,43.939999,43.099998,43.560001,41.272739,22071400
6,2019-01-09,43.869999,43.869999,43.169998,43.32,41.045338,22640000
7,2019-01-10,43.110001000000004,43.290001000000004,42.580002,43.240002000000004,40.969547,23277600
8,2019-01-11,43.110001000000004,43.540001000000004,42.889998999999996,43.490002000000004,41.206413,17378400
9,2019-01-14,43.080002,43.389998999999996,43.0,43.209998999999996,40.941113,16243600
10,2019-01-15,43.330002,44.040001000000004,43.150002,44.02,41.708588,17744100
11,2019-01-16,44.119999,44.240002000000004,43.759997999999996,43.959998999999996,41.651733,17262500
12,2019-01-17,43.869999,44.529999,43.799999,44.209998999999996,41.888603,18826200
13,2019-01-18,44.48,45.349998,44.310001,45.029999,42.66555,24416500
14,2019-01-22,44.880001,45.240002000000004,44.380001,44.779999,42.428677,21338400
15,2019-01-23,45.139998999999996,45.880001,45.02,45.459998999999996,43.072967999999996,24770400
16,2019-01-24,45.630001,45.75,45.23,45.610001000000004,43.215099,17360600
17,2019-01-25,46.119999,46.66,45.950001,46.130001,43.707794,24196600
18,2019-01-28,45.73,45.77,45.23,45.75,43.347747999999996,18296700
19,2019-01-29,45.810001,46.049999,45.650002,45.959998999999996,43.546719,14470100
20,2019-01-30,45.939999,46.93,45.919998,46.709998999999996,44.257335999999995,18329300
21,2019-01-31,46.720001,47.380001,46.52,47.290001000000004,44.806885,23693600
22,2019-02-01,47.369999,47.560001,47.049999,47.34,44.854259000000006,16266500
23,2019-02-04,47.220001,47.470001,47.119999,47.349998,44.863728,15743100
24,2019-02-05,47.419998,47.459998999999996,47.080002,47.259997999999996,44.778453999999996,16946300
25,2019-02-06,47.119999,47.59,46.950001,47.48,44.986912,18160500
26,2019-02-07,47.189999,47.32,46.490002000000004,46.700001,44.247871,20331200
27,2019-02-08,46.400002,47.200001,46.299999,47.189999,44.712132000000004,18407100
28,2019-02-11,47.34,47.709998999999996,47.130001,47.580002,45.081657,19363600
29,2019-02-12,47.27,48.150002,47.16,47.889998999999996,45.375378000000005,23909200
30,2019-02-13,47.860001000000004,47.950001,47.119999,47.5,45.005859,28325600
31,2019-02-14,48.849998,49.68,48.34,48.400002,45.858596999999996,47598600
32,2019-02-15,48.830002,49.59,48.439999,49.43,46.834518,30189600
33,2019-02-19,49.200001,49.93,49.200001,49.650002,47.042965,20204500
34,2019-02-20,49.700001,49.799999,49.349998,49.630001,47.024014,17550900
35,2019-02-21,49.540001000000004,49.720001,49.200001,49.41,46.815567,17120600
36,2019-02-22,49.700001,50.220001,49.580002,50.110001000000004,47.478809000000005,22008100
37,2019-02-25,50.34,51.0,50.34,50.790001000000004,48.123108,24264300
38,2019-02-26,50.509997999999996,51.41,50.48,51.18,48.492626,19382500
39,2019-02-27,51.209998999999996,51.650002,50.889998999999996,51.59,48.881096,19940900
40,2019-02-28,51.549999,51.959998999999996,51.349998,51.77,49.051646999999996,30708500
41,2019-03-01,52.0,52.09,51.27,51.41,48.710552,23683700
42,2019-03-04,51.650002,51.919998,50.630001,51.16,48.473679,18725900
43,2019-03-05,51.119999,51.509997999999996,50.970001,51.299999,48.606322999999996,14994200
44,2019-03-06,51.369999,51.790001000000004,50.919998,51.669998,48.956897999999995,19686900
45,2019-03-07,51.549999,51.970001,51.209998999999996,51.290001000000004,48.596851,22209200
46,2019-03-08,50.720001,51.130001,50.509997999999996,51.07,48.388405,18182200
47,2019-03-11,51.139998999999996,52.09,51.099998,51.919998,49.193768,17859300
48,2019-03-12,52.009997999999996,52.279999,51.68,52.150002,49.411694,19485300
49,2019-03-13,52.41,52.860001000000004,52.139998999999996,52.59,49.828594,20568000
