,Unnamed: 0,Time,Text,Sentiment
126,126,2019-01-11 23:58:42+00:00,"starwars battlefront ii microsoft xbox one, , battlefront , mint ebay ends h last price usd .","[62.179953650384874, 45.55448015506169]"
127,127,2019-01-11 23:58:37+00:00,check medalofhonor risingsun xbox disc only original microsoft via ebay,"[56.47802265324841, 28.58016477806221]"
128,128,2019-01-11 23:58:33+00:00,got couple gifts myself my st birthday. thought i would treat myself. microsoft xboxonex projectscorpion xbox microsoft dragonballz primitiveskate foreverflyskate thanks…,"[31.135229190481585, 81.01524372037801]"
129,129,2019-01-11 23:58:04+00:00,"microsoft patchday other updates january ,","[6.0743244186372225, 19.0947053024619]"
130,130,2019-01-11 23:58:00+00:00,rt pzerger microsoft business gets self service password reset writeback infosec,"[26.731514096025062, 29.2320641573783]"
131,131,2019-01-11 23:57:07+00:00,my new favorite tech accessory my microsoft surface pro &amp; surface book. ever wish could carry external battery laptop? with batpower proe you recharge your surface to x depending model &amp; version worksgreat powergo,"[54.991268651877725, 70.08222481550318]"
132,132,2019-01-12 23:59:33+00:00,"and clarify the first one. i sketched it, scanned and proceeded run through microsoft paint. and i was mouse.","[46.750469046093876, 41.60557822122977]"
133,133,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
134,134,2019-01-12 23:59:01+00:00,improvements education vital the future – interview microsoft leader via global female,"[52.45506461233385, 51.497935973439915]"
135,135,2019-01-12 23:58:50+00:00,gnu/linux spyware scandals may back it’s about canonical amazon linspire microsoft ; microsoft meanwhile exposing innocent kids pedophiles it refuses explain defend,"[71.14928769593195, 52.13851041212048]"
136,136,2019-01-12 23:58:24+00:00,"tyrannicon ninja gaiden black, digital xbox one. . straight the microsoft store.","[48.96683488637637, 52.824009247715146]"
137,137,2019-01-12 23:57:53+00:00,richplaysstuff microsoft u,"[9.116042540599455, 9.541743661682633]"
138,138,2019-01-12 23:57:32+00:00,check the new post life cycle services join us a workshop data privacy compliance microsoft technology centers the us microsoft gdpr dynamics,"[61.7653096712749, 59.828037765627734]"
139,139,2019-01-12 23:57:11+00:00,new video twenty five | microsoft sam reads funny windows errors sep,"[42.94262838196143, 28.669243288358448]"
140,140,2019-01-12 23:57:06+00:00,"kntimofeev just microsoft word, using highlight tool. super easy","[8.036544891126372, 10.101352074458545]"
141,141,2019-01-12 23:56:56+00:00,"and well good, even though trump sitting the wh pretty much directly traceable dnc/dccc sitting room alone deciding was someone s turn getting phished like a flounder emails. hello, microsoft. you having e mail troubles, da? /","[31.190556725691398, 30.031670512528027]"
142,142,2019-01-12 23:56:12+00:00,reason attend spcna connect microsoft product teams &amp; tons other industry experts get real answers your sharepoint questions use discount code maio get your conference registration see there...,"[92.3385459763897, 104.65953984349053]"
143,143,2019-01-13 23:59:54+00:00,"microsoft finds way reduce hololens part count, cost amazonwebservices","[20.35554048504463, 22.91453919448683]"
144,144,2020-11-25 17:06:25+00:00,learn the new cloud like way manage premise databases this depth article rds on vmware cloud solution architect blogger satyashr,"[64.00006532285462, 84.31429844722402]"
