,Unnamed: 0,Time,Text,Sentiment
508,508,2019-02-15 23:34:39+00:00,bme san banco santander sa new setup exit short stockmarket trading investing tradingsignals freesignals stocks ‍,"[30.086954709348166, 21.464472129695256]"
509,509,2019-02-15 23:24:46+00:00,santander strikes million deal ibm via businessinsider,"[29.320319855447966, 12.802013183118971]"
510,510,2019-02-15 23:23:05+00:00,santander strikes million deal ibm via businessinsider,"[29.320319855447966, 12.802013183118971]"
511,511,2019-02-15 23:05:59+00:00,santander. tiffanyyoung bestsolobreakout iheartawards,"[-1.163827870224604, -0.3743858461810367]"
512,512,2019-02-15 23:04:56+00:00,"santander, spain cannabis use associated sustained effects weight metabolism, including lower body...","[41.91706453974662, 42.87716956015271]"
513,513,2019-02-15 22:55:33+00:00,° half price santander cycles london,"[-3.1105009991723227, -1.7573533906566274]"
514,514,2019-02-15 22:54:00+00:00,"in week’s edition the compass take look santander, euro coco bonds, dax, siemens, the emerging market bond etf. find the com pass more on think tank","[60.49636780527309, 64.08161746202491]"
515,515,2019-02-15 22:53:02+00:00,update banco santander opts roll coco bond,"[30.152319318232713, 30.94176134227628]"
516,516,2019-02-15 22:50:38+00:00,when you know to do... at least waste. santander strikes million deal ibm via businessinsider,"[22.754327294566426, 18.708696322135058]"
517,517,2019-02-16 23:50:45+00:00,ruiva valentim isheee,"[-1.163827870224604, -0.3743858461810367]"
518,518,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
519,519,2019-02-16 23:41:19+00:00,santander,"[-1.163827870224604, -0.3743858461810367]"
520,520,2019-02-16 23:40:43+00:00,"santander bank, n.a. signs deal ibm accelerate move toward open modern it environment","[56.17898822878769, 69.79351359914338]"
521,521,2019-02-16 23:34:25+00:00,they didn’t listen you it clydesdale bank royal bank scotland rothesay why would santander the branch been robbed twice waste time .,"[40.01911125977188, 11.533605848894316]"
522,522,2019-02-16 23:27:21+00:00,santander,"[-1.163827870224604, -0.3743858461810367]"
523,523,2019-02-16 23:19:56+00:00,nuestros ️⃣️⃣ leopardos convocados por el director técnico flabio torres. general santander cucutaoficial pm vamosleopardos juntossomosmásfuertes,"[20.55154165507712, 22.069384166818057]"
524,524,2019-02-16 23:04:51+00:00,interesting art farol santander video explaining paintings created panorama são paulo shows is much than meets the eye. daring impressive.,"[22.620261347537937, 38.619289555913795]"
525,525,2019-02-16 22:55:14+00:00,ibm strikes usd mln deal santander accelerate transformation,"[32.70640521320056, 25.535120069617786]"
526,526,2019-02-16 22:49:14+00:00,"making bracelets floridablanca, santander","[-1.7201660918974648, -0.10216719806885627]"
527,527,2019-02-16 22:44:07+00:00,"on behalf the entire barcelona fans, i hereby donate luis suarez racing santander burnt offering","[51.45200494450612, 35.58237980184164]"
528,528,2019-02-17 23:55:48+00:00,ad santander,"[9.10902772692251, 9.898469750966079]"
529,529,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
530,530,2019-02-17 23:53:40+00:00,"santanderukhelp i trying cancel home insurance policy today the last day cancel. wasn aware santander customer service closed a sunday. my policy increased £ per month my home insurance, absolutely astronomical what covers. help ta","[93.21935876230226, 75.3574371327494]"
531,531,2019-02-17 23:49:46+00:00,kortatu santander,"[-1.163827870224604, -0.3743858461810367]"
532,532,2019-02-17 23:48:12+00:00,elchiringuitotv santander es tiburon chiringuito good night,"[1.3736840060498536, -1.1689223361477323]"
533,533,2019-02-17 23:11:29+00:00,"nothing unusual this, i always queue dover holyhead, dublin, calais ,caen ,santander bilbao, le harve dunkirk. trucking always rush rush queue. wait, queue.","[62.62669624627251, 34.043403677130875]"
534,534,2019-02-17 23:05:00+00:00,"blockchain smartcontracts santander enters million deal use ibm’s tech, including blockchain","[-4.056552433721538, 8.652951036699813]"
535,535,2019-02-17 22:52:24+00:00,ligaaguila fecha ️ cúcutaaaaaaa ️ termina primer tiempo en el estadio general santander cucutaoficial ️⃣ ️⃣ abucaramanga,"[21.111793776071114, 11.86106709080851]"
536,536,2019-02-17 22:35:42+00:00,"following account closures, brazilian crypto exchange accuses brandesco bank anti competitive practices – crowdfund insider – santander bank","[52.103855308133554, 40.01375852908035]"
537,537,2019-02-17 22:31:30+00:00,"cokllstrm simpiynotorious zoy ftalentscout we know he world class, stop bringing argument. he wasted league, we know that liga santander, prem, serie a bundesliga way better. so shut and stop being a fanboy you deluded","[37.807304076066025, 42.16370336242861]"
538,538,2019-02-17 22:29:48+00:00,lallamada nerearoficial angyfdz andreaguasch luciagil gil santander,"[-1.163827870224604, -0.3743858461810367]"
539,539,2019-02-18 23:44:33+00:00,williams breaks athletic club record consecutive laliga santander appearances,"[20.49091703326069, 31.778872835424725]"
540,540,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
541,541,2019-02-18 23:38:37+00:00,"hilarious marcorubio cúcuta north santander, city could survive one day without smuggling food medicines gasoline cows venezuela. if wasn’t venezuela, millions colombians that region would died","[5.862496201345498, 17.757522431536987]"
542,542,2019-02-18 23:38:24+00:00,sjosephburns banco santander . preferred stock. bought par and held call,"[40.47117412499902, 32.82329220173029]"
543,543,2019-02-18 23:29:24+00:00,"institutowinstonchurchill winston churchill bucaramanga, santander","[22.60075914893783, 23.390201172981396]"
544,544,2019-02-18 23:25:00+00:00,"ftblcals mbappe play ligue , messi liga santander, mbbape play france, messi argentina, see matches talk later, don know nothing football","[48.88477268834153, 20.649513164769363]"
545,545,2019-02-18 23:15:02+00:00,manuelcarrasco carlacarrera santander ️️,"[-1.163827870224604, -0.3743858461810367]"
546,546,2019-02-18 23:10:35+00:00,a pic worth reposting. officer santander rip working community back the state fair. dallaspd his dedication sacrifice never forgotten. malikazizone,"[37.227898882995056, 23.106401681758985]"
547,547,2019-02-18 23:05:47+00:00,"santander a massive consumer lending mnc based spain. but course, re deeply concerned how women faring balancing work &amp; caring responsibilities ... again? monetizingsocialjustice","[63.43015330912791, 68.48333952503395]"
548,548,2019-02-18 23:01:16+00:00,"santander consumer usa looking it governance, risk compliance analyst iii job","[21.923544251692963, 11.43663954899901]"
549,549,2019-02-18 23:00:06+00:00,"let talk the barichara santander, known ""the cutest little town colombia"", is located the heart santander department, four hours bucaramanga, capital. freddyscuisine barichara colombia colombianfruit latinstreetfood","[28.043256248731243, 40.241122773763145]"
550,550,2019-02-19 23:53:42+00:00,. earnings per share expected banco santander brasil sa bsbr this quarter markets,"[31.91325434591246, 23.625044603091798]"
551,551,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
552,552,2019-02-19 23:51:55+00:00,. earnings per share expected banco santander brasil sa bsbr this quarter,"[20.030960836331243, 21.800546456385465]"
553,553,2019-02-19 23:19:34+00:00,laurenmjperu santander laurenjauregui bestsolobreakout iheartawards,"[-1.163827870224604, -0.3743858461810367]"
554,554,2019-02-19 23:13:16+00:00,"newsboys amazonmusic bought copy santander arena winter jam reading, pa guys t listened anything else my truck since great stuff cant wait the full album","[80.39660020858254, 69.57294478179686]"
555,555,2019-02-19 23:12:49+00:00,bank of hawaii lifted its santander consumer usa holdings sc position; sabra health care reit sbra ’s sentiment is . – port courier – santander bank,"[32.73573061170493, 32.099536163837875]"
556,556,2019-02-19 23:03:58+00:00,"but handmade heaven, s paradise blue birds forever colour sky in this handmade heaven, forget time cause birds a feather fly together en bucaramanga, santander","[99.33649458601485, 95.5669890931371]"
557,557,2019-02-19 22:56:27+00:00,"go every team liga santander sbc buy every silver you see solutions futbin . when player picks updated thursday, of the silver cards rise price like did the ligue calcio a","[56.746957382039746, 59.98608876205855]"
558,558,2019-02-19 22:48:00+00:00,why bond not skyrocketing santander bank float yield inflation interest rate protected. big issue fixed income,"[40.74451026912967, 45.13604254964479]"
559,559,2019-02-19 22:46:17+00:00,i ordered new debit card week ago shit still t here. at this point i ready close santander account.,"[39.08791393880961, -5.0371574530115115]"
560,560,2019-02-19 22:38:11+00:00,"good morning. you’re powerless if think you’re powerless. santander, cebu","[10.6367986986019, 8.816220162780246]"
561,561,2019-02-20 23:57:11+00:00,"vanderhogg santander tonight heading to san sebastian couple days, bilbao the football saturday sunday tbc i got a late flight back out.","[23.507780861467385, 32.98472265986323]"
562,562,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
563,563,2019-02-20 23:48:18+00:00,santander i show to discuss yet another charge my account,"[26.398637279027756, 8.371071546401003]"
564,564,2019-02-20 23:43:43+00:00,totally agree dylan. all journos awaiting cross border mayhem could also make time general santander childhood home. excellent museum colombia history.,"[80.43174356118571, 87.54633553383296]"
565,565,2019-02-20 23:29:06+00:00,biathlon indoor bpxportsolares deporte amigos solares santander cantabria mediocudeyo deporte triatlon biathlon natacion workdaybpx actividadesacuaticas undiamas life…,"[10.718465639356612, 11.50790766340018]"
566,566,2019-02-20 23:06:48+00:00,"i’ve spent much money recently santander just to ask to confirm it’s actually me, hbd marianna x","[15.665418773728891, 19.47774359204664]"
567,567,2019-02-20 22:59:48+00:00,beyondphere mpsregentspark mpsstpansomers they crashed the young boy a santander bike to stop but had never even ran away the use force not needed. it’s honestly a joke,"[22.65934767858197, 11.94102930793594]"
568,568,2019-02-20 22:57:37+00:00,bancosantander i santander account the canaries i open a uk one? thank,"[15.953897728839475, 14.56584420632648]"
569,569,2019-02-20 22:57:14+00:00,analiensaturn incoming outgoing payments both transferred the new account santander automatically. lp,"[6.742948575866188, -3.349594820979865]"
570,570,2019-02-20 22:49:05+00:00,"debsarctica tfl churchill war rooms. national gallery. breakfast dishoom. regents park &gt; climb primrose hill &gt; abbey rd crosswalk. santander bikes the embankment. run around b ham palace/hyde park. cahoots = speakeasy bar abandoned tube station so jealous, love there enjoy","[142.1456300256509, 112.51195065694614]"
571,571,2019-02-20 22:41:20+00:00,help santander br,"[0.5747740378835295, 0.8289245105969074]"
572,572,2019-02-21 23:51:59+00:00,lesbianfantasyx i recommend santander,"[-0.42186506214126784, 9.091848749181347]"
573,573,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
574,574,2019-02-21 23:49:18+00:00,"by safonapp find | today, ceac la guaira cúcuta, , boxes clap prepared our bolivarian government. in solidarity the communities the norte de santander department. productionactivaforelpueblo trumphandsoffvenezuela","[16.213561919485333, 38.917136543125444]"
575,575,2019-02-21 23:35:06+00:00,creditrisk faq “how well the new kris reduced form bond model fit traded bond prices?” extremely well. example santander uk plc credit bonds ifrs cva,"[9.772743804444392, 21.680631828061824]"
576,576,2019-02-21 23:33:55+00:00,. earnings per share expected banco santander brasil sa bsbr this quarter markets,"[31.91325434591246, 23.625044603091798]"
577,577,2019-02-21 23:12:39+00:00,do andar mirantedofarol em farol santander,"[-1.7616244194762942, -0.45509100140256303]"
578,578,2019-02-21 23:02:41+00:00,"santanderukhelp hey santander i just switched your current account i checking your app....just wondering the app tell total how much comes in account...i like note my total ins outs every month, keep a eye things","[42.91455201021923, 45.48110300270111]"
579,579,2019-02-21 22:55:39+00:00,"santanderuk so, i needed bank statement my santander acc. seems only way d/l one by using laptop your website doesn’t work properly d/ls via ipads/devices more frustratingly app doesn’t either. epic fail consult monzo revolutapp advice","[32.05612412758591, 37.81293983781064]"
580,580,2019-02-21 22:53:53+00:00,"mariebudgie paulrhughes timconn portredman livechonews uklabour i know, was huge employer. is bootle base still used santander ?","[5.308774678805659, 10.152045617964047]"
581,581,2019-02-21 22:37:05+00:00,marthalmendozab santander,"[-1.163827870224604, -0.3743858461810367]"
582,582,2019-02-21 22:35:21+00:00,"barclays the world th largest financial services company revenue . b . the top largest financial services companies revenue berkshire hathaway, axa, allianz, icbc, fannie mae, bnp paribas, generali group, china construct. bank, banco santander, jpm chase.","[67.81879119606707, 86.82603286259368]"
583,583,2019-02-22 23:59:47+00:00,"endblockadecuba jbuehler ninopagliccia cafreeland jguaido and little bit confused. latin american hero bolivar, san martin, sucre, o leary, santander. the f king che, hero the stinky communists. educate yourself. its easy study, easy learn history. mr. blue clown","[96.85328825479453, 78.43819022930592]"
584,584,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
585,585,2019-02-22 23:36:10+00:00,with best buddies globies game camrinmkauffman jaydenk santander arena,"[13.072608146385935, 19.829198915685023]"
586,586,2019-02-22 23:30:02+00:00,ibm strikes m deal santander accelerate transformation,"[19.991925867141706, 14.224561738247539]"
587,587,2019-02-22 23:25:22+00:00,laurahother santander “you exceeded overdraft limit” nahhh is a laugh right ?,"[-0.18250583386810892, 11.302092273234178]"
588,588,2019-02-22 23:02:43+00:00,"waiting our moment minisacademia adorables academiarrc vamosracing siempreracing auparacing en santander, cantabria","[7.654079595175433, -2.254540963509692]"
589,589,2019-02-22 22:47:08+00:00,ai fintechs flush venture capital sharpen focus bank market – american banker – santander bank,"[54.298528272052174, 32.692625264490786]"
590,590,2019-02-22 22:34:30+00:00,"despite santanderuk almost years without hassle holding healthy accounts, refused offer gesture good and instead demanded £ me. so principle, i’ve switched hsbc uk with their new £ incentive. was worth santander ?","[38.95357818077246, 37.95460518228786]"
591,591,2019-02-22 22:31:17+00:00,wagnersantana santander br recomendo bancointer,"[-0.050103557646928865, 0.7569651199653504]"
592,592,2019-02-22 22:27:27+00:00,"art reuters who u think bankrupt island? google santander bank &amp; wall street puerto rico. i wait ur reply. yes govt, like every part the world, corrupt. so next line please. i keep waiting","[29.326887293120695, 62.478060286808706]"
593,593,2019-02-22 22:23:10+00:00,santander. bay sunset clouds sunset mountains fog foggy mountain catalizador nature naturelovers sea boat cantabria cantabriansea ocean sky clouds cloud santander city…,"[138.5476521784933, 129.3145521467994]"
594,594,2019-02-23 23:52:01+00:00,"efectococuyo aerial view francisco de paula santander bridge, gnp supporters burned truck humanitarian aid. venezuelans the side colombia try rescue of the boxes containing medicines food","[73.26423524577686, 67.01745327194308]"
595,595,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
596,596,2019-02-23 23:48:42+00:00,fuck sake santander down pissed right,"[7.134397077100226, 3.0457407473607123]"
597,597,2019-02-23 23:45:50+00:00,"another false positive registered colombian venezuelan border. trucks stationed colombian side the francisco de paula santander bridge been burned. pnb officials not stationed the border crossing, the reporter manipulated the information.","[74.9884618662377, 65.76445868270545]"
598,598,2019-02-23 23:45:32+00:00,here see dembele upgrade k after getting upgrade he’s k fifa trading investing profit dembele barca ucl laliga santander upgrades,"[39.64101664614105, 24.034649329021693]"
599,599,2019-02-23 23:45:21+00:00,can’t tell santander down sign i don’t actually need a midnight pizza if is personal victimisation the universe,"[34.36158724588628, 39.16433317092653]"
600,600,2019-02-23 23:44:33+00:00,thank u santander for fucking up when i want to order from plt. muggy bastards,"[27.855981446019133, 15.941926593508816]"
601,601,2019-02-23 23:36:09+00:00,of course santander online banking down i wanna order something,"[14.288395722073833, 20.089945978829558]"
602,602,2019-02-23 23:35:36+00:00,"tension puente santander protesters regime police. according report are losing the signal, supposedly sabotaged. intervention now. intervencionmilitarya avalanchahumanitaria sosvenezuela","[51.321922213899065, 32.67647751086095]"
603,603,2019-02-23 23:27:19+00:00,because it’s fun santanderuk santander down isn’t &gt;.&gt;,"[-2.2354614380018267, -0.43700281283076786]"
604,604,2019-02-23 23:27:04+00:00,santander santanderuk you emailed at . evening tell i’d exceeded o/d limit one my accounts. no way i transfer anything accounts i charged your systems still at midnight tonight??,"[70.62863721287265, 75.55053784274409]"
605,605,2019-02-24 23:49:32+00:00,"santander ibm, paraguay argentina, sec, bitwise nyse arca","[-1.163827870224604, -0.3743858461810367]"
606,606,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
607,607,2019-02-24 23:44:25+00:00,"more signs maduro’s forces behind deliberate burning humanitarian aid maria angelica rico, doctor the colombian side francisco de paula santander, told a victim “they gn said me ‘put aid back it so can burn it, i’ll shoot you’”","[110.20564702444315, 88.09341502426224]"
608,608,2019-02-24 23:39:58+00:00,thebigjoe santander going june,"[-3.445495071981278, -1.9776629808150032]"
609,609,2019-02-24 23:25:18+00:00,let’s blast to new dimension em farol santander,"[-0.5981662546265689, 7.461792910001533]"
610,610,2019-02-24 23:21:24+00:00,steved it always the money. germany needs us finance impending collapse santander the bundesbank.,"[18.439194914589056, 8.935383226480353]"
611,611,2019-02-24 23:17:15+00:00,banco santander brasil sa bsbr receives average rating “hold” analysts investingnews,"[8.718674642723911, 1.7705330504553538]"
612,612,2019-02-24 23:12:59+00:00,caught video the moment opposition guarimbero protester throws molotov cocktail a truck loaded us aid the santander bridge. venezuela handsoffvenezuela handsoffvenezuelatrump,"[51.567741961258484, 33.263396204142865]"
613,613,2019-02-24 23:08:52+00:00,"doctor francisco de paula santander bridge showed a whatsapp conversation a colleague venezuelan side the bridge. she said maduro’s forces hour ago stormed the clinic ureña, cutting the electricity tear gassing all. f","[100.92168797493103, 64.8711016589653]"
614,614,2019-02-24 22:54:37+00:00,a defector crossing francisco de paula santander bridge said government ordered colectivos “to massacre the people”. from the economist.,"[52.10549257553431, 62.124500686941886]"
615,615,2019-02-24 22:54:20+00:00,santander thinkkk re slickkkthey locked freaking savings,"[20.928257349899297, 11.695157318205409]"
616,616,2019-02-25 23:52:46+00:00,forget mythical maduro gangs meet guarimberos trucks lined on francisca de paula santander bridge flanked gangs guarimberos. cmagracias caitoz marwa osman offguardian shelaco ian timand,"[42.00530134823685, 42.699264849081]"
617,617,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
618,618,2019-02-25 23:48:57+00:00,eib banco santander provide eur businesses the self employed to improve energy efficiency,"[29.86476995775949, 20.592027171843412]"
619,619,2019-02-25 23:47:44+00:00,"on santander bridge feb. , guarimberos rained a hail rocks molotovcocktails venezuelan national guardsmen holding line usaid trucks. reporter anti government channel ntn claimed w/o evidence venez. security forces caused the fires.","[107.66781036721015, 87.38541617805666]"
620,620,2019-02-25 23:40:24+00:00,now i’ve got in space em farol santander,"[-3.807085004266855, -1.5094796296597244]"
621,621,2019-02-25 23:33:51+00:00,"they right paula santander bridge is the actual border colombia venezuela. they fighting maduro’s loyal forces claiming freedom, majority venezuelans are. marcorubio vp secpompeo ambjohnbolton jepence trish regan","[72.06632608410492, 27.49691260653393]"
622,622,2019-02-25 23:28:07+00:00,elintnews jtruzmah got it. the stream i following from santander bridge.,"[7.349275041411322, 7.986729770896877]"
623,623,2019-02-25 23:18:07+00:00,"tense moment the santander bridge afternoon venezuela authorities move towards colombia clear protesters. the officers hesitate they realize they doing, colombian authorities signal them stop advance feb","[85.21178883457013, 58.29977614703272]"
624,624,2019-02-25 23:11:35+00:00,"clashes at francisco de paula santander bridge. the truck burned saturday, burned again. via jhonnyrquintero venezuela","[93.07521103329431, 69.96918441453917]"
625,625,2019-02-25 23:09:44+00:00,"under above santander bridge police sweeps people away. is something burning bridge, shots stopped. i took away the first video. soon follow good one","[57.8456549642676, 31.718072669852067]"
626,626,2019-02-25 23:07:38+00:00,francisco de paula santander bridge venezuela colombia border columbian police allow yobos scale bridge throw missiles stones the venezuelan police police take action confront columbian police,"[153.056327119815, 124.22603830385252]"
627,627,2019-02-26 23:50:03+00:00,this agreement strengthens ibm role one banco santander transformation partners. ibm provides solutions expertise supporting bank strategic objectives. blockchain fintech multicloud,"[80.55702715845814, 69.53136718088044]"
628,628,2020-09-03 18:26:48+00:00,"lenovo legion x playapex now your chance rise the rest. unmatched performance, purposeful engineering, modern design. gear with machine savage you are. stylish outside. savage inside.","[75.1630887480833, 54.2806501932506]"
629,629,2019-02-26 23:46:25+00:00,santanderukhelp yes did receive informed did receive any letter and b account not represent a threat it now closed ? why we going around circles. this exactly frustration santander cause me? surely understand ?,"[46.39492146294196, 46.88215014892865]"
630,630,2019-02-26 23:39:38+00:00,how do i hire great talent as a small business owner? | santander business first,"[5.963745015399344, 13.217376958419228]"
631,631,2019-02-26 23:12:54+00:00,lareimers contactocitibmx citibanamex santander,"[-1.163827870224604, -0.3743858461810367]"
632,632,2019-02-26 23:09:26+00:00,winner this gets twin valley gettysburg winner the championship game friday at santander arena.,"[11.067500683436482, 42.26111390340426]"
633,633,2019-02-26 23:07:52+00:00,there no question guaidó supporters throwing molotov cocktails puente santander feb the trucks caught fire. but charge the trucks lit tear gas grenades thrown bolivarian authorities. is credible?,"[82.08896177291733, 46.59382416914672]"
634,634,2019-02-26 23:02:58+00:00,watching soccer highlights la lisa my son we agree messi deserved spot top goals february laliga santander /,"[52.500045312116136, 68.23239996857333]"
635,635,2019-02-26 22:54:28+00:00,lareimers contactocitibmx citibanamex santander.,"[-1.163827870224604, -0.3743858461810367]"
636,636,2019-02-26 22:53:53+00:00,"a spent tear gas cannister found near santander bridge cucuta, colombia venezuela","[51.03194936147334, 24.776466549640826]"
637,637,2019-02-26 22:52:08+00:00,brazil senate confirms roberto campos neto central bank chief – reuters – santander bank,"[22.655743813782355, 30.54770636785439]"
638,638,2019-02-27 23:43:33+00:00,"two french shipowners. louis dreyfus armateurs ciudad de cadiz &amp; brittany ferries cap finistere astander shipyard, santander,","[41.784357715475345, 20.60639267187418]"
639,639,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
640,640,2019-02-27 23:42:33+00:00,crescent communities pre leasing university area multifamily project – charlotte business journal – charlotte business journal – santander bank,"[40.666891654868266, 68.82748127748387]"
641,641,2019-02-27 23:39:55+00:00,the small bestworkplaces ireland is… cnp santander insurance services,"[19.850653350461176, 19.551418584989765]"
642,642,2019-02-27 23:39:31+00:00,banco santander chile bsac downgraded sell zacks investment research,"[41.24138218869701, 31.97302884986569]"
643,643,2019-02-27 23:35:09+00:00,miriamrmusic ven santander pls,"[8.772555490301299, 0.19734933202992783]"
644,644,2019-02-27 23:21:42+00:00,santander estimates blockchain could save banking industry billion via glascas,"[41.867659115478254, 31.99020206739385]"
645,645,2019-02-27 23:15:04+00:00,"mbas santander an exciting opportunity open applications their credit associate training program offers engagement w/ executives, months rotations across disciplines, &amp; months classroom training. interested? apply via mba focus","[89.40751619757586, 70.5654297784227]"
646,646,2019-02-27 23:05:44+00:00,nah santander bikes need setting we lower seat the lowest possible setting already,"[58.64113153254765, 42.702923750021604]"
647,647,2019-02-27 23:05:05+00:00,open banking quickbooks connect uk “the integration santander demonstrated the event. initially will see transactions flow the bank quickbooks securely” quickbooks banking poweringprosperity,"[41.28405359803304, 41.12524489512582]"
648,648,2019-02-27 23:02:57+00:00,"rt nlcce check ""nlcce connect free monthly business networking event association santander"" eventbriteuk","[51.77630795225695, 71.00699971466594]"
649,649,2019-02-28 23:44:32+00:00,"whos account this k speak in ? natty, barclays, hali santander ? let’s get working️","[16.23843072282391, 20.401623981311555]"
650,650,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
651,651,2019-02-28 23:43:56+00:00,"santander br ahh, que amor. ️","[11.139042771374342, 11.946111448986622]"
652,652,2019-02-28 23:43:13+00:00,bme san san banco santander sa new setup entry long freesignals stocks tradingsignals ‍,"[28.071105167201875, 40.424414578521855]"
653,653,2019-02-28 23:42:43+00:00,"visions never cloudy know i on clear, trapping designer. i in out santander recon a line","[2.973165347927858, -2.360733263196659]"
654,654,2019-02-28 23:11:04+00:00,"visit santander bognor saturday th march meet of sightvs volunteers, better still, bring trainers join raisingawareness charity svs santander runsight","[31.21617711022221, 27.629773338862382]"
655,655,2019-02-28 22:56:24+00:00,"martinslewis hi martin, i my first mortgage the national provincial, bought abbey national then santander. definitely some ppi, should i start ?","[38.82264011063767, 29.121492429301473]"
656,656,2019-02-28 22:55:49+00:00,wmaidavale dockless means ability have cycles covering much larger area more people’s benefit. ever asked santander in queens park? or harrow road? sure people ought be educated incentivized park properly. street config bogus issue,"[71.55593203706421, 75.82321033605932]"
657,657,2019-02-28 22:50:40+00:00,o comercial santander hhsiahsiwhaiwi,"[-2.2473281349831487, 8.617535905504015]"
658,658,2019-02-28 22:42:44+00:00,holy shit i just the liga santander sbc,"[-2.753135517946588, -0.4801404665992825]"
659,659,2019-02-28 22:35:03+00:00,"santander consumer usa, inc. v. the county suffolk cv jma akt amended complaint","[44.90946166569781, 45.691212535325796]"
660,660,2019-03-01 23:52:40+00:00,fernanda gentil santander br bacen,"[11.139042771374342, 11.946111448986622]"
661,661,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
662,662,2019-03-01 23:50:03+00:00,"banco santander try enrich services applications using ibm technologies like ai including watson , blockchai, big data advanced security solutions. blockchain ibmwatson","[65.55799521996424, 66.83427211940145]"
663,663,2019-03-01 23:42:14+00:00,"great move leitzel, breaking teyral the dribble slicing the rim. gives cvsdeagles halftime lead at santander. those leitzel first points tonight.","[8.788219512714821, 24.050241852996994]"
664,664,2019-03-01 23:42:14+00:00,halftime at santander. lady wildcats wildcatnation,"[-1.7669630845864461, 8.181218372092596]"
665,665,2019-03-01 23:39:03+00:00,the palmyra cougars defeated gettysburg the santander arena reading friday.,"[31.50635296995016, 11.489301432421568]"
666,666,2019-03-01 23:28:40+00:00,congrats the district champion palmyra girls basketball team great team great coach always teaching santander arena,"[37.71413040705584, 47.880603381645464]"
667,667,2019-03-01 23:27:34+00:00,end here santander. tied wildcatnation,"[8.952567321254232, 10.575770348652993]"
668,668,2019-03-01 23:16:20+00:00,andrea orcel rejects advisory role santander – source | reuters,"[9.533667046663226, 20.70383981317088]"
669,669,2019-03-01 23:12:49+00:00,navedelmisterio santander mileniolive nachonavarrogil mileniolive,"[-1.163827870224604, -0.3743858461810367]"
670,670,2019-03-01 23:12:02+00:00,"jintyf agentp i went santander. i got interest my current account, now is . . but i a real spat them the form my name remain dissatisfied that.","[28.32321157350295, 9.774389037013242]"
671,671,2019-03-02 23:58:04+00:00,full time laliga villarreal cf deportivo alavés inui puts alaves fourth laliga santander their first road win villarrealalaves laliga ligasantander…,"[8.472688226951139, 7.08293173298164]"
672,672,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
673,673,2019-03-02 23:39:30+00:00,kovacssia dementako kovacsdios vodkamica auspicia santander rio ndeah,"[9.619853350688501, 10.40929537473207]"
674,674,2019-03-02 23:21:46+00:00,real madrid liga santander pj v e d gf pp gc pp v e d | gf gc v e d | gf gc,"[109.67284485328527, 49.15305334878696]"
675,675,2019-03-02 22:33:01+00:00,"this one funniest stories banking. orcel, ubs ceo, meets botin. she makes offer, goes back ubs asks money. swiss say no, goes santander they offer less, he goes back he finally rejects the offer. hilarious","[39.33628562814808, 37.200020964637396]"
676,676,2019-03-02 22:24:26+00:00,full time laliga real madrid fc barcelona barcelona win the bernabeu make games unbeaten laliga santander elclasico…,"[46.00113187428223, 43.30327015821706]"
677,677,2019-03-02 22:24:21+00:00,jpedrerol santander es chusepppp sin wifi???,"[10.328112555158011, 1.0773858698954066]"
678,678,2019-03-02 22:12:00+00:00,georgelopez robertplant santander arena i member; member? ️️️️️️,"[10.529025691656228, 11.576755398969349]"
